MaxKL,MinReturn,AverageReturn,ExplainedVariance,LossBefore,AveragePolicyStd,StdReturn,Time,Perplexity,MaxReturn,MeanKL,NumTrajs,ItrTime,LossAfter,Entropy,TotalExecTime
38.6101,0.0,155.0,0.139449280313,0.0115342,0.999438,675.629336249,16.239411115646362,17.0561,3100.0,0.453188,20,16.239417791366577,-0.0560826,2.83651,15.939709424972534
1.20585,0.0,10.0,0.0367520295338,-0.0101725,1.00513,43.5889894354,32.749810457229614,17.254,200.0,0.00649433,20,16.5074679851532,-0.0118778,2.84805,16.359262943267822
0.675892,0.0,10.0,0.213303095563,0.0145557,1.00258,43.5889894354,48.0629677772522,17.1665,200.0,0.00437406,20,15.30406928062439,0.0125839,2.84296,15.036361932754517
0.0150081,0.0,5.0,0.104491233828,-0.00828495,1.00621,21.7944947177,65.12885570526123,17.2919,100.0,0.000654977,20,17.053452491760254,-0.011018,2.85024,16.907962560653687
0.142972,0.0,5.0,0.0297994468551,0.0257902,1.00413,21.7944947177,81.04201102256775,17.2204,100.0,0.00154045,20,15.88925838470459,0.0245432,2.84609,15.79097056388855
0.000860242,0.0,45.0,0.437692601626,0.0111506,1.01063,196.150452459,97.69350385665894,17.4439,900.0,0.000134218,20,16.604140996932983,0.0103872,2.85899,16.484992742538452
0.883268,0.0,30.0,0.0967468963132,0.010151,1.01348,130.766968306,114.87624168395996,17.5414,600.0,0.00786958,20,17.123106002807617,0.0094156,2.86456,16.93826413154602
