MinReturn,LossAfter,Perplexity,ItrTime,LossBefore,Time,MaxKL,ExplainedVariance,StdReturn,NumTrajs,AverageReturn,Entropy,TotalExecTime,AveragePolicyStd,MaxReturn,MeanKL
0.0,-0.0,18.3177,5.1140501499176025,-0.0,5.114045143127441,0.0,1,0.0,40,0.0,2.90787,5.04819393157959,1.03594,0.0,0.0
0.0,-0.0,18.3177,4.112997531890869,-0.0,9.231586456298828,0.0,1,0.0,40,0.0,2.90787,4.065349817276001,1.03594,0.0,0.0
0.0,-0.0,18.3177,4.255955934524536,-0.0,13.496580362319946,0.0,1,0.0,40,0.0,2.90787,4.209254741668701,1.03594,0.0,0.0
0.0,-0.0,18.3177,4.321195125579834,-0.0,17.821765661239624,0.0,1,0.0,40,0.0,2.90787,4.271998167037964,1.03594,0.0,0.0
0.0,-0.0,18.3177,4.582040071487427,-0.0,22.410770416259766,0.0,1,0.0,40,0.0,2.90787,4.544568777084351,1.03594,0.0,0.0
0.0,-0.0,18.3177,4.370777606964111,-0.0,26.787671089172363,0.0,1,0.0,40,0.0,2.90787,4.328437566757202,1.03594,0.0,0.0
0.0,-0.0,18.3177,4.290965557098389,-0.0,31.086973190307617,0.0,1,0.0,40,0.0,2.90787,4.24198842048645,1.03594,0.0,0.0
