ExplainedVariance,MeanKL,LossAfter,Perplexity,AverageReturn,MaxKL,Time,ItrTime,MinReturn,TotalExecTime,StdReturn,Entropy,LossBefore,NumTrajs,MaxReturn,AveragePolicyStd
0.216105794459,0.0803205,-0.0242739,17.1872,2790.0,0.163233,7.421255350112915,7.421259880065918,0.0,7.317784309387207,2253.41962359,2.84416,-0.00286223,20,7200.0,1.0032
0.485178458064,0.0222711,-0.0487556,17.138,9150.0,0.0637343,20.511768341064453,13.086424112319946,3200.0,12.9979567527771,2994.57843444,2.8413,-0.0373938,20,15800.0,1.00181
0.516304094756,0.00315093,-0.0119568,16.8206,11930.0,0.011054,26.94382619857788,6.429666042327881,4900.0,6.361196756362915,3632.23071954,2.8226,-0.00907129,20,18900.0,0.992437
0.625571413557,0.0194853,-0.0313615,16.7445,13035.0,0.0976375,33.2493999004364,6.292383670806885,7500.0,6.24285101890564,3074.4552363,2.81807,-0.0226307,20,18400.0,0.990198
0.458317939416,0.0589417,0.00717024,16.5561,11105.0,0.22523,39.68395733833313,6.431712627410889,0.0,6.369701862335205,4729.6379354,2.80675,0.0270482,20,18000.0,0.984633
0.554712641049,0.058829,-0.0504298,16.7815,12760.0,0.13326,46.03345513343811,6.333699703216553,6700.0,6.282334804534912,3513.88673693,2.82028,-0.0331054,20,18700.0,0.99134
0.525490581728,0.0765822,-0.039198,16.506,11570.0,0.221124,52.64237976074219,6.5970118045806885,4100.0,6.53143310546875,3743.80822158,2.80372,-0.0136539,20,16500.0,0.983112
