TotalExecTime,Time,AverageReturn,ItrTime,StdReturn,LossAfter,Entropy,MaxReturn,LossBefore,ExplainedVariance,NumTrajs,MaxKL,MinReturn,AveragePolicyStd,Perplexity,MeanKL
15.465320110321045,15.756849527359009,100.0,15.756854057312012,221.359436212,27.3216,2.8392,700.0,0.00478061,0.270983616495,20,17416.1,0.0,1.00066,17.1021,147.563
14.980737447738647,30.92125177383423,70.0,15.155306100845337,245.153013443,-0.346753,2.84398,1100.0,0.015042,0.0961900844958,20,359.13,0.0,1.00308,17.184,3.21173
15.982686758041382,47.184046030044556,130.0,16.257203817367554,360.693775937,0.113334,2.8515,1500.0,0.00732176,0.0994539120606,20,64.2797,0.0,1.00687,17.3138,0.719429
15.983559846878052,63.48451471328735,70.0,16.29633903503418,205.182845287,-0.0108271,2.85516,900.0,-0.00248026,0.119860812946,20,4.11794,0.0,1.00868,17.3773,0.0327009
17.670552492141724,81.42398524284363,35.0,17.899606227874756,152.561463024,-0.0968719,2.85392,700.0,0.0115586,0.0636425049057,20,69.4452,0.0,1.00806,17.3557,1.17686
16.2722270488739,97.94168329238892,180.0,16.499690532684326,269.443871706,-0.0336979,2.8597,800.0,-0.0309511,0.388222984511,20,0.0146187,0.0,1.01097,17.4563,0.00179301
17.01072859764099,115.12979292869568,0.0,17.18363618850708,0.0,-0.0,2.84423,0.0,-0.0,1,20,0.0,0.0,1.00318,17.1883,0.0
