StdReturn,AverageReturn,Time,ItrTime,LossBefore,Entropy,MeanKL,TotalExecTime,MaxReturn,NumTrajs,LossAfter,MinReturn,Perplexity,AveragePolicyStd,ExplainedVariance,MaxKL
0.0,0.0,16.70460295677185,16.704610109329224,-0.0,2.849,0.0,16.398656368255615,0.0,20,-0.0,0.0,17.2706,1.00568,1,0.0
0.0,0.0,33.13211107254028,16.404431343078613,-0.0,2.849,0.0,16.273239135742188,0.0,20,-0.0,0.0,17.2706,1.00568,1,0.0
69.8212002188,25.0,51.19936728477478,18.06073760986328,0.000440545,2.849,0.0788938,17.76276969909668,300.0,20,-0.00316463,0.0,17.2706,1.00568,0.0899202568966,6.72199
120.312094155,45.0,67.98037648200989,16.758906841278076,-0.00173471,2.84922,0.155523,16.58221173286438,500.0,20,0.0277577,0.0,17.2744,1.00581,0.0752876933423,22.4295
53.6190264738,25.0,83.64542698860168,15.621369361877441,0.0192553,2.84836,1.5981,15.396001815795898,200.0,20,0.120814,0.0,17.2594,1.00536,0.0983604275669,188.942
60.0,20.0,100.35075759887695,16.68266201019287,0.0139272,2.85798,0.668163,16.446680545806885,200.0,20,0.139024,0.0,17.4263,1.0102,0.0391926164111,91.0061
30.0,10.0,116.76825904846191,16.384467124938965,-0.00641162,2.86495,0.107261,16.225049257278442,100.0,20,0.00385821,0.0,17.5481,1.01375,0.0389151671784,10.5735
