AveragePolicyStd,MaxKL,MinReturn,Entropy,ItrTime,MaxReturn,Time,Perplexity,LossBefore,NumTrajs,TotalExecTime,LossAfter,StdReturn,MeanKL,AverageReturn,ExplainedVariance
1.0,13248.4,0.0,2.83788,17.09590744972229,300.0,17.09590482711792,17.0795,-0.00197996,20,16.824627161026,-6.54827,65.3834841531,222.228,15.0,0.190439641936
0.999016,0.0,0.0,2.8359,16.97843623161316,0.0,34.07665038108826,17.0457,-0.0,20,16.73663568496704,-0.0,0.0,0.0,0.0,1
0.999016,0.886545,0.0,2.8359,17.67798948287964,1000.0,51.759193658828735,17.0457,0.0271969,20,17.410621166229248,0.0196743,259.374246987,0.00867857,85.0,0.366318838624
1.00589,101.425,0.0,2.8495,17.8938148021698,300.0,69.67762732505798,17.2791,0.00526845,20,17.737250566482544,-0.1541,65.3834841531,1.59763,15.0,0.197881662025
1.00726,0.0,0.0,2.85213,16.573407649993896,0.0,86.27818703651428,17.3246,-0.0,20,16.44021511077881,-0.0,0.0,0.0,0.0,1
1.00726,0.91344,0.0,2.85213,16.18451452255249,2200.0,102.50163888931274,17.3246,0.0034443,20,16.002245903015137,0.00218012,495.37864306,0.00649737,160.0,0.113733275163
1.00814,0.017142,0.0,2.85385,16.422255277633667,1200.0,118.94988465309143,17.3545,-0.00432309,20,16.224560737609863,-0.0058506,261.533936612,0.000619601,60.0,0.177783713321
