NumTrajs,StdReturn,Time,LossAfter,MaxKL,AveragePolicyStd,ExplainedVariance,Entropy,MinReturn,MaxReturn,MeanKL,ItrTime,Perplexity,TotalExecTime,LossBefore,AverageReturn
20,0.0,17.895121335983276,-0.0,0.0,1.00568,1,2.849,0.0,0.0,0.0,17.89512610435486,17.2706,17.545031785964966,-0.0,0.0
20,21.7944947177,33.707010984420776,0.169313,436.629,1.00568,0.140819716593,2.849,0.0,100.0,3.51139,15.798673152923584,17.2706,15.553436994552612,0.0199451,5.0
20,0.0,49.23303246498108,-0.0,0.0,1.01081,1,2.85898,0.0,0.0,0.0,15.52264666557312,17.4437,15.417100429534912,-0.0,0.0
20,130.766968306,65.43976712226868,-0.0670757,148.063,1.01081,0.0570707227055,2.85898,0.0,600.0,1.23678,16.146206378936768,17.4437,15.98883056640625,-0.0134017,30.0
20,192.093727123,83.31217789649963,0.2317,485.113,1.00738,0.186888754091,2.85228,0.0,700.0,4.23107,17.836853742599487,17.3272,17.539576053619385,0.0254148,90.0
20,21.7944947177,100.3591251373291,-0.00139952,4.33231,1.01388,0.0636808337955,2.86498,0.0,100.0,0.0358933,17.00348925590515,17.5487,16.830421209335327,0.000561941,5.0
20,90.0,116.79302215576172,0.227107,173.621,1.01398,0.234306155697,2.86526,0.0,400.0,1.75154,16.426576614379883,17.5537,16.277601718902588,-0.00783445,30.0
