StdReturn,Time,MaxKL,MinReturn,NumTrajs,MeanKL,LossAfter,AverageReturn,LossBefore,MaxReturn,TotalExecTime,ItrTime,AveragePolicyStd,ExplainedVariance,Entropy,Perplexity
670.72721728,5.829693078994751,0.699798,19900.0,20,0.129157,-0.0128105,21225.0,0.00269349,22400.0,5.764391899108887,5.82969331741333,0.947542,0.983200464632,2.72206,15.2117
553.601842482,11.596333503723145,0.0499837,20700.0,20,0.00768274,-0.00701684,22055.0,-0.0018811,22800.0,5.722049236297607,5.763388156890869,0.949239,0.985377516592,2.72475,15.2527
673.721010508,17.190778493881226,0.0815675,19700.0,20,0.0168495,-0.0498492,22210.0,-0.0381625,22900.0,5.546047925949097,5.589275121688843,0.948495,0.98766532899,2.72381,15.2383
549.795416496,23.09455633163452,0.0552531,21000.0,20,0.00629211,-0.0263385,22365.0,-0.0210867,23100.0,5.844780921936035,5.8983235359191895,0.939397,0.986532970276,2.70473,14.9503
507.419944425,28.583454370498657,0.0189337,21300.0,20,0.00215391,-0.008982,22355.0,-0.00601507,23100.0,5.43612813949585,5.481027126312256,0.934886,0.987883529296,2.69419,14.7935
218.174242293,34.26807403564453,0.081595,22200.0,20,0.0105534,-0.0220753,22620.0,-0.0118579,23100.0,5.639858245849609,5.680577039718628,0.933041,0.995072342412,2.69118,14.7491
672.662619743,39.66485548019409,0.0266267,20700.0,20,0.00256448,-0.0127458,22555.0,-0.00890558,23300.0,5.341093063354492,5.391763210296631,0.930092,0.984551749247,2.68525,14.6619
