0ExplainedVariance,MeanKL,0NumTrajs,0AverageReturn,1AveragePolicyStd,1ExplainedVariance,1Perplexity,0Perplexity,LossAfter,1ProcessExecTime,0PolicyExecTime,1StdReturn,1MinReturn,1PolicyExecTime,0Entropy,1NumTrajs,0StdReturn,ComputeUpdatedDistTime,1AverageReturn,0MinReturn,0AveragePolicyStd,1Entropy,MeanKLBefore,1EnvExecTime,LossBefore,0MaxReturn,0ProcessExecTime,ItrTime,Time,0EnvExecTime,1MaxReturn,dLoss
0.0143365512365,0.00711209373549,1200,15.25,1.01831,0.0266001052998,17.7022,17.7327,-0.00165784172714,2.587768793106079,73.4685971736908,327.362937816,0.0,153.32080459594727,2.87541,1200,169.388421977,0.17830419540405273,42.9166666667,0.0,1.01915,2.87369,-8.14905143365e-10,66.82986402511597,1.62981450558e-09,2900.0,2.2547664642333984,365.3852732181549,4837.590954780579,56.44125485420227,4200.0,0.00165784335695
0.0225288183781,0.00998294260353,1200,18.8333333333,1.01813,0.0123467617177,17.703,17.7443,-0.00173451448791,2.3039767742156982,93.78931403160095,280.319150949,0.0,130.0686595439911,2.87607,1200,221.198189163,0.2876152992248535,36.9166666667,0.0,1.01931,2.87373,-1.74623193683e-09,59.29958915710449,3.05590219796e-10,4800.0,2.695164203643799,364.16524386405945,5206.110030889511,65.5381007194519,3600.0,0.0017345147935
0.0130544306762,0.00995297729969,1200,32.8333333333,1.01526,0.0188088488896,17.6037,17.6456,-0.00200166972354,2.4971506595611572,73.33384776115417,256.506863131,0.0,157.11722874641418,2.87048,1200,279.413622113,0.22759246826171875,24.75,0.0,1.01646,2.86811,-2.91038482203e-09,62.60201334953308,-4.36557456851e-10,4500.0,2.135793447494507,362.8496403694153,5572.511719465256,54.77473521232605,4700.0,0.00200166928698
0.0195160915734,0.00647820066661,1200,28.25,1.0044,0.00645330220183,17.2183,17.2341,-0.00163605390117,2.542862892150879,82.14590454101562,222.645068189,0.0,151.76180934906006,2.84689,1200,249.25275826,0.15387701988220215,20.9166666667,0.0,1.00487,2.84597,-1.44355007947e-08,64.01868033409119,2.32830643654e-10,3400.0,2.182987689971924,370.75922179222107,5946.897902727127,57.3801474571228,4700.0,0.001636054134
0.00707334004464,0.00650920346379,1200,32.1666666667,1.00223,0.0159647570364,17.1514,17.164,-0.00154525996186,2.270528554916382,81.5580985546112,281.897095094,0.0,132.25862860679626,2.84282,1200,269.379482432,0.14797091484069824,34.1666666667,0.0,1.00264,2.84208,-3.25962901115e-09,61.15007138252258,-1.2805685401e-09,4300.0,2.2753076553344727,347.7580347061157,6298.746438741684,58.11777710914612,4300.0,0.00154525868129
0.00981625537006,0.00665266206488,1200,27.9166666667,1.00572,0.0104838417828,17.2735,17.3391,-0.00196251273155,2.243236780166626,97.99651718139648,228.564116947,0.0,131.75818848609924,2.85296,1200,249.857945752,0.18562674522399902,25.3333333333,0.0,1.00763,2.84917,-6.98493263229e-10,61.211910009384155,2.91038304567e-10,4800.0,2.232011556625366,363.691424369812,6665.831168889999,57.98297905921936,4400.0,0.00196251302259
0.0177553473501,0.00929762609303,1200,33.5,1.008,0.028823149194,17.3528,17.2963,-0.00208350270987,2.0374910831451416,96.07500052452087,271.734347398,0.0,128.76750230789185,2.85049,1200,260.72543029,0.14087343215942383,29.3333333333,0.0,1.00635,2.85376,2.32830144054e-10,53.73825669288635,1.01499608718e-09,4500.0,2.170239210128784,348.3606071472168,7017.328983068466,54.791377544403076,3900.0,0.00208350372486
0.0140858157175,0.00683246832341,1200,42.5,1.01498,0.0124462575041,17.5912,17.572,-0.00258716498502,2.046109437942505,85.62403655052185,380.281684705,0.0,132.41029906272888,2.8663,1200,332.155209704,0.14998316764831543,51.5833333333,0.0,1.01441,2.8674,-3.37604588729e-09,53.47032117843628,1.30239641294e-09,4400.0,2.2471349239349365,341.33876276016235,7362.574733734131,56.24549651145935,5800.0,0.00258716628741
0.0140915979263,0.00823846273124,1200,31.6666666667,1.01428,0.0104134588213,17.5667,17.5773,-0.00169214652851,1.8903138637542725,82.00240087509155,249.934977655,0.0,130.56499767303467,2.86661,1200,256.866805087,0.24989557266235352,28.4166666667,0.0,1.01457,2.86601,-2.03724842551e-10,49.684829235076904,-2.32830643654e-10,4100.0,2.2306008338928223,340.97843194007874,7707.046597003937,57.52905774116516,4000.0,0.00169214629568
0.012777344254,0.00979940965772,1200,28.9166666667,1.01235,0.0152382906881,17.4923,17.4458,-0.00253424816765,1.8582673072814941,69.10148310661316,340.586493746,0.0,138.37376499176025,2.8591,1200,250.543728164,0.13911843299865723,49.0833333333,0.0,1.01094,2.86176,1.79279595613e-08,49.47103428840637,-1.16415321827e-10,4700.0,1.8781895637512207,320.05793857574463,8029.719123601913,49.82128572463989,4500.0,0.00253424805123
0.00764272290962,0.00693733431399,1200,38.25,1.0156,0.0221433614825,17.6127,17.6374,-0.002004947979,1.8400304317474365,74.90319657325745,302.169746261,0.0,132.15180206298828,2.87002,1200,284.274405285,0.14153218269348145,40.3333333333,0.0,1.01628,2.86862,2.85217449658e-09,49.26498317718506,-2.91038304567e-10,3900.0,1.8629143238067627,317.34400486946106,8350.525444746017,49.588857650756836,3700.0,0.00200494768796
0.0143293064045,0.00918271485716,1200,35.8333333333,1.01418,0.0347801245222,17.5621,17.5693,-0.00208562426269,1.8453454971313477,76.96584343910217,281.649851569,0.0,132.67382192611694,2.86616,1200,261.118055463,0.13934063911437988,38.1666666667,0.0,1.01435,2.86574,2.09547978969e-09,49.36898994445801,1.16415321827e-10,3700.0,1.9120941162109375,322.2885568141937,8675.957424640656,50.08100128173828,4700.0,0.00208562437911
0.0180624215523,0.00701506435871,1200,41.0833333333,1.01469,0.00820113124174,17.5826,17.597,-0.00147501728497,1.9588077068328857,77.39121007919312,319.149520862,0.0,132.64203596115112,2.86773,1200,306.219681039,0.12268781661987305,39.5,0.0,1.01515,2.86691,3.60887408846e-09,52.113293409347534,-1.51339918375e-09,5100.0,1.9154407978057861,323.3691017627716,9002.680306911469,49.24859809875488,5200.0,0.00147501577158
0.0170850475478,0.00693717738613,1200,41.75,1.01074,0.0180297334396,17.4447,17.4215,-0.00175426562782,2.376218318939209,75.55478096008301,394.80282526,0.0,139.10654377937317,2.85771,1200,270.767928,0.14981579780578613,53.75,0.0,1.01003,2.85904,2.61934340884e-09,59.23577070236206,-6.11180439591e-10,2900.0,2.1257050037384033,342.12777161598206,9348.606441020966,54.23183798789978,5300.0,0.00175426501664
0.0128587528847,0.00661047687754,1200,33.5833333333,1.01422,0.0094436677426,17.5613,17.5901,-0.0019709460903,2.3375906944274902,80.37649297714233,286.482498981,0.0,146.73858332633972,2.86733,1200,281.182905577,0.13225245475769043,36.6666666667,0.0,1.01507,2.8657,-3.49243634012e-10,62.603060483932495,-9.89530235529e-10,5800.0,2.2092673778533936,361.27764201164246,9713.536130666733,56.38638257980347,4500.0,0.00197094510077
0.0123931668565,0.00799852516502,1200,44.3333333333,1.01425,0.0274188776769,17.5659,17.6187,-0.0022027536761,2.19767427444458,81.67749190330505,263.828529647,0.0,135.38577032089233,2.86896,1200,334.715633868,0.13718557357788086,28.9166666667,0.0,1.01575,2.86596,-1.18743566091e-08,58.7760865688324,6.98491930962e-10,5300.0,2.0290021896362305,343.358451128006,10060.572212457657,53.73977327346802,5600.0,0.00220275437459
0.0132721377446,0.00994982291013,1200,28.5833333333,1.00466,0.0123829683308,17.236,17.2047,-0.00225006812252,2.2096850872039795,82.73933243751526,227.815654032,0.0,129.87830424308777,2.84518,1200,234.111069912,0.24460244178771973,25.1666666667,0.0,1.00376,2.847,-1.16415321827e-10,57.86064147949219,2.09547579288e-09,3400.0,2.0378594398498535,337.00346875190735,10400.979313850403,53.33870458602905,3900.0,0.002250070218
0.0100911044881,0.00972562190145,1200,43.1666666667,0.990677,0.00972768811057,16.7573,16.7681,-0.002383552026,2.3836569786071777,93.7724449634552,319.300787747,0.0,132.01612973213196,2.81948,1200,322.598779015,0.1247251033782959,38.5833333333,0.0,0.990954,2.81884,-1.68802083422e-09,60.85479521751404,-2.32830643654e-10,4600.0,2.113924264907837,356.021680355072,10760.322927951813,54.766005516052246,5600.0,0.00238355179317
0.0306573725304,-4.07453043527e-10,1200,48.6666666667,0.99712,0.0128391850641,16.9801,16.9818,4.94765117764e-10,2.1444969177246094,92.40579843521118,310.237364323,0.0,135.85879278182983,2.83214,1200,335.084400645,0.13612699508666992,41.6666666667,0.0,0.997175,2.83204,-1.92085480855e-09,57.93106722831726,6.40284270048e-10,4900.0,2.152521848678589,356.47252655029297,11119.863745689392,54.254605293273926,5000.0,1.45519152284e-10
0.00996050425677,0.00687723513693,1200,36.1666666667,0.997163,0.0133423488738,16.9808,16.9818,-0.0018147751689,1.9235334396362305,85.60602068901062,328.631463632,0.0,125.02685952186584,2.83214,1200,306.744147821,0.22401165962219238,48.8333333333,0.0,0.997175,2.83208,6.51925757822e-09,50.690001249313354,-4.0017766878e-10,5400.0,2.2025318145751953,329.29213213920593,11452.487174272537,54.14132332801819,4300.0,0.00181477476872
0.0123514872879,0.00989017635584,1200,34.25,0.994214,0.0135439131369,16.8823,16.8461,-0.00238028052263,1.9211859703063965,85.89648699760437,374.965915118,0.0,130.93858742713928,2.82412,1200,300.946181512,0.1611630916595459,50.75,0.0,0.993143,2.82627,-3.55066864799e-09,51.20007562637329,0.0,6000.0,1.9423530101776123,330.65743947029114,11785.872722625732,50.1836040019989,4600.0,0.00238028052263
0.0169563447705,0.00665923953056,1200,45.9166666667,0.997857,0.0290611912839,17.0045,17.0323,-0.00172105559614,1.8063108921051025,74.62624311447144,366.121981798,0.0,133.78132033348083,2.83511,1200,312.169814453,0.13912200927734375,52.1666666667,0.0,0.998676,2.83348,-5.23869081448e-09,48.874884843826294,5.23868948221e-10,3800.0,1.933443307876587,319.1799142360687,12108.476049423218,50.04063630104065,5500.0,0.00172105612
0.0192193782645,0.00650984141976,1200,42.6666666667,0.997799,0.0202170525248,17.0013,16.9412,-0.00186074455269,1.7571191787719727,71.91196179389954,316.85849453,0.0,125.47666382789612,2.82975,1200,290.596321763,0.1167612075805664,40.8333333333,0.0,0.996027,2.83329,1.74622871718e-09,47.0347695350647,-2.32830643654e-09,3500.0,1.8759629726409912,304.1992623806,12416.045147657394,48.59670329093933,5100.0,0.00186074222438
0.0195127990509,0.00665635475889,1200,41.1666666667,1.00304,0.0132857130345,17.1824,17.1543,-0.00174306496046,1.6400597095489502,78.75530576705933,274.908456986,0.0,124.68734049797058,2.84225,1200,308.607580738,0.1375439167022705,33.9166666667,0.0,1.00223,2.84389,-2.09547512675e-09,45.8416485786438,-8.44011083245e-10,4500.0,1.7221059799194336,305.3138659000397,12724.342624425888,45.25400471687317,4400.0,0.00174306411645
0.0108003244836,0.00960571318865,1200,38.75,1.00106,0.0218369367695,17.1145,17.1141,-0.00174625229556,1.6321742534637451,77.88933253288269,365.328989862,0.0,122.9875693321228,2.83991,1200,289.35002592,0.12107229232788086,54.25,0.0,1.00103,2.83993,2.09547579288e-09,46.29422044754028,1.2805685401e-09,5200.0,1.6348485946655273,303.16534447669983,13030.19750905037,44.73912596702576,5000.0,0.00174625357613
0.0271670061248,0.00934422202408,1200,44.1666666667,0.994317,0.0177859766603,16.8849,16.8461,-0.00186461256817,1.6793761253356934,81.6765832901001,348.057855583,0.0,117.88890838623047,2.82412,1200,319.816570692,0.1225881576538086,56.25,0.0,0.993164,2.82642,-2.91042953626e-11,46.074849128723145,-1.70257408172e-09,5500.0,1.6516611576080322,300.27837562561035,13333.202258825302,44.19397735595703,4500.0,0.0018646108656
0.0169277315172,0.00654691597447,1200,34.4166666667,0.984351,0.0188097065218,16.5489,16.6075,-0.00243175006472,1.6585075855255127,82.74870538711548,370.431842584,0.0,119.69405150413513,2.80985,1200,285.056414982,0.12446713447570801,55.5,0.0,0.986088,2.80632,-2.09547668106e-09,46.118125200271606,-3.56521923095e-10,4500.0,1.6610991954803467,303.26237893104553,13639.287078619003,43.979694843292236,5000.0,0.00243174970819
0.0185469400123,0.00652871001512,1200,39.0,0.984725,0.0347358986981,16.5612,16.5172,-0.0017116619274,1.5551109313964844,85.72750425338745,462.640939486,0.0,108.64156937599182,2.8044,1200,283.070662556,0.16872668266296387,81.8333333333,0.0,0.983404,2.80706,2.09547512675e-09,43.78490495681763,-3.20142135024e-10,4400.0,1.6506989002227783,293.170494556427,13935.129165172577,44.196605920791626,5100.0,0.00171166160726
0.0104941340297,0.00737053435296,1200,45.0833333333,0.98175,0.0137810865319,16.4591,16.4288,-0.00181574863382,1.5282063484191895,77.93661141395569,250.667428523,0.0,105.98344302177429,2.79904,1200,308.613825121,0.10532116889953613,28.4166666667,0.0,0.980835,2.80088,-1.51339873966e-09,43.6602885723114,-1.83354131877e-09,5300.0,1.564849615097046,280.7241020202637,14218.627254724503,42.825578451156616,5800.0,0.00181574680028
0.0260930086633,0.0092546697706,1200,45.8333333333,0.981466,0.0176599932192,16.4504,16.4053,-0.00202958169393,1.5691728591918945,76.84548568725586,331.113273669,0.0,106.95886468887329,2.7976,1200,350.665042772,0.13408517837524414,42.0,0.0,0.980101,2.80035,-3.05007965551e-08,43.82009410858154,-1.77533365786e-09,5100.0,1.5760278701782227,280.32661652565,14501.669604301453,42.488712310791016,5100.0,0.0020295799186
0.0106524899737,0.00894079077989,1200,34.25,0.975158,0.0187670389054,16.2411,16.2334,-0.00199603056535,1.581047534942627,79.34206199645996,328.701897622,0.0,104.96124148368835,2.78707,1200,245.496647974,0.19342541694641113,47.75,0.0,0.974922,2.78754,-2.79397061043e-09,44.10123038291931,3.49245965481e-10,3900.0,1.5584063529968262,281.57731771469116,14785.57785153389,42.79582762718201,5700.0,0.0019960309146
0.0149902822347,0.00994606409222,1200,64.6666666667,0.979088,0.0135590159152,16.3713,16.3825,-0.00271014915779,1.5123794078826904,84.59680104255676,295.412976,0.0,99.4619369506836,2.79621,1200,409.574847318,0.13437223434448242,44.4166666667,0.0,0.97942,2.79553,-3.02680014386e-09,43.53142237663269,-1.20053300634e-09,5600.0,1.5808584690093994,281.1178467273712,15069.576839208603,43.04902195930481,3400.0,0.00271014795726
0.0138150907209,0.00640750676394,1200,42.9166666667,0.987052,0.0118016164244,16.6395,16.611,-0.00150394975208,1.5395498275756836,84.61920642852783,341.064255513,0.0,102.16062545776367,2.81007,1200,303.232297734,0.12274837493896484,47.0833333333,0.0,0.986198,2.81178,5.82076720157e-10,43.751484632492065,-4.36557456851e-11,3600.0,1.5742404460906982,284.4632670879364,15356.863985300064,42.89983010292053,4600.0,0.00150394970842
0.0195709748392,0.00975685752928,1200,47.6666666667,0.991127,0.0213685249282,16.7775,16.6969,-0.00270879967138,1.5644493103027344,79.81112456321716,372.299078923,0.0,103.42640280723572,2.81522,1200,345.800359874,0.11886858940124512,57.75,0.0,0.988738,2.82004,-1.7462288282e-09,43.801141023635864,2.09547579288e-09,4900.0,1.5574285984039307,282.83551478385925,15642.393464803696,43.19548678398132,6200.0,0.00270880176686
0.0222426249776,0.006471962668,1200,38.9166666667,0.983973,0.0131396665349,16.5363,16.5124,-0.00120710430201,1.5526723861694336,76.14171648025513,351.931180141,0.0,110.2066798210144,2.80411,1200,320.900544908,0.13294100761413574,46.6666666667,0.0,0.983261,2.80556,-9.31323462794e-10,43.81999611854553,-1.16415321827e-10,5800.0,1.5633809566497803,283.648060798645,15928.621737718582,43.32698655128479,5200.0,0.0012071041856
0.0114262362558,0.00871950481087,1200,33.5,0.975303,0.0227046401151,16.2459,16.3086,-0.000982555560768,1.5380096435546875,73.9198625087738,330.315242946,0.0,107.59473872184753,2.79169,1200,253.760549863,0.22833847999572754,39.5833333333,0.0,0.977174,2.78784,-1.07102211544e-08,43.782142162323,-1.16415321827e-10,3200.0,1.5601372718811035,278.70873188972473,16210.016964435577,43.171844244003296,4900.0,0.000982555444352
0.0202007221847,0.00694809295237,1200,32.4166666667,0.976076,0.0272586964153,16.2715,16.3728,-0.00188672635704,1.557436227798462,73.73732900619507,334.295112471,0.0,111.26062750816345,2.79562,1200,257.048944215,0.11278939247131348,46.3333333333,0.0,0.979095,2.78942,2.32831864899e-10,43.745611906051636,1.33877620101e-09,4000.0,1.5883159637451172,282.3062381744385,16495.031006336212,43.33482241630554,5500.0,0.00188672769582
0.0211385268843,0.00969720538706,1200,37.6666666667,0.980471,0.016342795604,16.4178,16.3765,-0.00181188143324,1.4603993892669678,72.82750701904297,354.770808254,0.0,99.5786874294281,2.79584,1200,311.284257374,0.1244661808013916,52.0833333333,0.0,0.979225,2.79837,-1.62981350638e-09,42.23300123214722,-2.32830643654e-10,5100.0,1.570347547531128,267.79858231544495,16765.038781642914,43.18848204612732,5000.0,0.00181188120041
0.0158337934737,0.00889964681119,1200,49.75,0.975441,0.0413730410953,16.2506,16.2852,-0.00230122590438,1.4847066402435303,64.1896903514862,347.745716485,0.0,99.95021867752075,2.79026,1200,390.619086622,0.12085103988647461,47.5,0.0,0.976471,2.78813,-9.31320909281e-10,42.14329218864441,4.65661287308e-10,5700.0,1.4759008884429932,258.59274435043335,17025.846472024918,40.99911189079285,5300.0,0.00230122637004
0.0158407539284,0.00983786117285,1200,47.1666666667,0.982121,0.0150441600442,16.4729,16.4896,-0.00189997511916,1.4654481410980225,68.2421145439148,410.099911607,0.0,96.55513024330139,2.80273,1200,354.812587463,0.12462258338928223,58.25,0.0,0.982593,2.80171,4.42378134125e-09,41.81487822532654,2.32830643654e-09,5400.0,1.4689579010009766,257.1435284614563,17285.86987042427,40.90787625312805,7000.0,0.00189997744747
0.0129417313193,0.00978243164718,1200,66.3333333333,0.979078,0.0138848251804,16.3715,16.3974,-0.00151001336053,1.5005874633789062,68.04652214050293,370.179536021,0.0,96.8604896068573,2.79713,1200,442.304445176,0.12825393676757812,50.6666666667,0.0,0.979843,2.79554,5.58793900041e-09,42.00688409805298,-1.39698386192e-09,5800.0,1.500514268875122,257.83831810951233,17546.27814269066,41.03640389442444,5200.0,0.00151001196355
0.0162224393696,0.00701590301469,1200,40.3333333333,0.979065,0.0200936161658,16.3703,16.383,-0.00129273545463,1.4674289226531982,72.11161637306213,390.188620698,0.0,93.29976010322571,2.79624,1200,299.927583852,0.14599037170410156,45.5833333333,0.0,0.979439,2.79547,-1.12922906581e-08,41.88294053077698,2.40106601268e-10,3400.0,1.5046334266662598,258.4985547065735,17807.822211027145,41.08365321159363,6100.0,0.00129273569473
0.00872470027987,0.00694025820121,1200,57.0833333333,0.989285,0.0170843662754,16.7151,16.6483,-0.00175460497849,1.4914021492004395,71.89139771461487,332.51331427,0.0,93.17853569984436,2.81231,1200,354.870623921,0.11977434158325195,48.75,0.0,0.987299,2.81631,2.19269047363e-15,41.72869420051575,2.21189111471e-09,5700.0,1.4747049808502197,258.1736509799957,18068.59579062462,41.123576402664185,4500.0,0.00175460719038
0.020674122378,0.00885940343142,1200,61.6666666667,0.982668,0.0130172054763,16.492,16.4938,-0.00151368870866,1.4936420917510986,70.21781182289124,311.837920864,0.0,96.77935242652893,2.80299,1200,406.095910948,0.1265711784362793,47.3333333333,0.0,0.982716,2.80288,-4.65661331717e-09,42.46777081489563,-6.11180439591e-10,5000.0,1.4865429401397705,260.6080024242401,18332.264786481857,41.118196964263916,4300.0,0.00151368809748
0.0206614289334,0.00726595893502,1200,35.3333333333,0.983297,0.0138992617785,16.5134,16.5515,-0.00158931477927,1.5002293586730957,71.95397448539734,338.889844033,0.0,93.48075842857361,2.80648,1200,283.404696895,0.12836241722106934,43.9166666667,0.0,0.984423,2.80417,1.76951466813e-08,42.173763036727905,1.10594555736e-09,5300.0,1.4933526515960693,258.6970989704132,18593.10750603676,41.165536880493164,5100.0,0.00158931588521
0.0205890596213,0.00994004495442,1200,47.0,0.979129,0.0121786608367,16.3703,16.3644,-0.00204149377532,1.473874568939209,71.9652488231659,329.784272922,0.0,92.70048809051514,2.79511,1200,357.012137982,0.12362122535705566,47.0,0.0,0.978949,2.79547,-1.117584425e-08,41.82508063316345,-2.32830643654e-10,5300.0,1.4932143688201904,256.9492259025574,18852.76131916046,40.82729482650757,4200.0,0.00204149354249
0.0168751511676,0.0099098328501,1200,44.25,0.972922,0.0119082624174,16.1572,16.1968,-0.00189303141087,1.4649088382720947,74.88480234146118,271.98946824,0.0,89.70246887207031,2.78481,1200,297.153614875,0.12402105331420898,39.75,0.0,0.974094,2.78237,-9.31322574615e-10,41.99275541305542,-9.31322574615e-10,3600.0,1.511301040649414,257.3076751232147,19112.65468096733,40.94861197471619,3900.0,0.00189303047955
0.018853190429,0.00955002941191,1200,51.3333333333,0.972697,0.0144494561251,16.1519,16.1844,-0.00176748831291,1.453812837600708,74.26063346862793,289.666043344,0.0,90.34547305107117,2.78405,1200,353.008341104,0.11009955406188965,39.5,0.0,0.973703,2.78204,1.01281409925e-08,41.64091968536377,8.14907252789e-10,6100.0,1.5195622444152832,257.4982671737671,19372.883542776108,41.292415142059326,3700.0,0.00176748912781
