MaxKL,Perplexity,ExplainedVariance,NumTrajs,LossBefore,MaxReturn,LossAfter,Time,MeanKL,StdReturn,MinReturn,TotalExecTime,AverageReturn,Entropy,ItrTime,AveragePolicyStd
0.0,17.1557,1,20,-0.0,0.0,-0.0,11.02063512802124,0.0,0.0,0.0,10.898245096206665,0.0,2.84233,11.02064061164856,1.00326
0.0,17.1557,1,20,-0.0,0.0,-0.0,21.571931838989258,0.0,0.0,0.0,10.446924209594727,0.0,2.84233,10.541800498962402,1.00326
0.0,17.1557,1,20,-0.0,0.0,-0.0,32.36942744255066,0.0,0.0,0.0,10.751806020736694,0.0,2.84233,10.794289827346802,1.00326
0.0,17.1557,1,20,-0.0,0.0,-0.0,42.77178621292114,0.0,0.0,0.0,10.343865156173706,0.0,2.84233,10.395896911621094,1.00326
0.0,17.1557,1,20,-0.0,0.0,-0.0,53.442944049835205,0.0,0.0,0.0,10.629395008087158,0.0,2.84233,10.667089939117432,1.00326
0.0775054,17.1557,0.0990406181273,20,-0.00617955,300.0,-0.0129171,64.22785925865173,0.0108236,65.3834841531,0.0,10.706549406051636,15.0,2.84233,10.780348300933838,1.00326
0.0,17.1028,1,20,-0.0,0.0,-0.0,74.85514211654663,0.0,0.0,0.0,10.55244517326355,0.0,2.83924,10.62366247177124,1.00178
