MeanKL,ItrTime,AverageReturn,MaxKL,ExplainedVariance,LossAfter,Time,TotalExecTime,LossBefore,NumTrajs,Perplexity,AveragePolicyStd,MaxReturn,StdReturn,MinReturn,Entropy
0.056016,14.1601083278656,9040.0,0.107703,0.495961454082,-0.029538,14.160102367401123,14.06810450553894,-0.0106507,20,14.7277,0.929406,13200.0,2663.71920442,4400.0,2.68973
0.0227215,6.314512014389038,10860.0,0.0396038,0.425296420397,-0.0132875,20.477409601211548,6.227696657180786,-0.00113443,20,14.5717,0.924552,17700.0,4143.95945926,1500.0,2.67908
0.00555581,8.925422668457031,12905.0,0.0220851,0.518747594549,-0.0340349,29.406071662902832,8.851433277130127,-0.0278933,20,14.5634,0.924387,18500.0,4726.99428813,2100.0,2.67851
0.000574701,6.212817430496216,14350.0,0.00319036,0.696889584154,-0.0359302,35.62713575363159,6.144370079040527,-0.0331594,20,14.3617,0.918052,19200.0,2858.93336753,7200.0,2.66457
0.0143662,6.0624098777771,14615.0,0.0288727,0.738100016367,0.0064716,41.69609808921814,6.021963357925415,0.0139239,20,14.1256,0.910403,18100.0,2327.07434346,10300.0,2.64799
0.00316695,6.252279043197632,15740.0,0.00957641,0.713190320971,-0.0362618,47.967904806137085,6.213526725769043,-0.0331092,20,14.2242,0.913393,20100.0,2950.66094291,9000.0,2.65495
0.0421869,6.3705713748931885,13870.0,0.0976835,0.602913903388,-0.0357853,54.34685969352722,6.282369136810303,-0.0201427,20,13.9907,0.905662,19300.0,4144.28522184,4700.0,2.63839
