MeanKL,ItrTime,MaxKL,Time,Perplexity,Entropy,MinReturn,MaxReturn,NumTrajs,TotalExecTime,StdReturn,AveragePolicyStd,ExplainedVariance,LossAfter,LossBefore,AverageReturn
0.18043,5.166112422943115,2.10648,5.1661083698272705,5.67789,1.73658,0.0,2800.0,40,5.083477973937988,658.971736875,0.58088,0.287040128308,-0.0551673,-0.0041226,577.5
0.174065,4.837482929229736,0.537181,10.00855302810669,5.65453,1.73246,0.0,5300.0,40,4.750622272491455,1381.9913169,0.579953,0.475178858896,-0.0625792,-0.0126948,1890.0
0.0398272,4.551738023757935,0.231899,14.562943696975708,5.61875,1.72611,0.0,7800.0,40,4.505068778991699,2962.8860508,0.578693,0.635864212761,-0.0236905,-0.00931024,5032.5
0.0742389,4.430493593215942,0.173659,19.006810903549194,5.59266,1.72145,0.0,8000.0,40,4.393408536911011,3042.03776275,0.577056,0.60292800273,-0.0357159,-0.0162116,5027.5
0.271025,4.172669172286987,1.74817,23.19042992591858,5.5475,1.71335,0.0,8200.0,40,4.1384947299957275,3190.84236527,0.574608,0.651435070643,-0.075227,-0.0111976,5795.0
0.0355943,4.214735984802246,0.196481,27.41347026824951,5.51653,1.70775,0.0,8200.0,40,4.181004285812378,3581.06042256,0.573525,0.642463455516,-0.0330727,-0.0139431,5147.5
0.0155173,4.164030075073242,0.210525,31.584479331970215,5.47821,1.70078,0.0,8200.0,40,4.12569785118103,2743.58228417,0.571471,0.720170069923,-0.00211434,0.00918373,6497.5
