0MinReturn,1MinReturn,1AveragePolicyStd,Time,MeanKL,1NumTrajs,ComputeUpdatedDistTime,0EnvExecTime,1ProcessExecTime,0MaxReturn,0PolicyExecTime,1Perplexity,0NumTrajs,1MaxReturn,0Entropy,LossBefore,1Entropy,MeanKLBefore,0AverageReturn,1PolicyExecTime,0StdReturn,0ProcessExecTime,ItrTime,dLoss,1ExplainedVariance,1StdReturn,1EnvExecTime,0AveragePolicyStd,LossAfter,1AverageReturn,0ExplainedVariance,0Perplexity
0.0,0.0,0.877467,1458.1312906742096,0.00841546058655,1200,0.08043193817138672,19.98863935470581,0.9168655872344971,1500.0,21.32556676864624,13.149,1200,2600.0,2.57694,8.14907252789e-10,2.57635,1.86264437207e-09,3.41666666667,34.82953071594238,53.3540975205,0.9082579612731934,102.15307211875916,0.0130317647709,0.516375727701,757.115684504,20.642651557922363,0.877712,-0.013031763956,611.583333333,0.0455186072737,13.1569
0.0,0.0,0.871434,1562.5502536296844,0.00921164732426,1200,0.0849452018737793,19.49990725517273,0.932774543762207,900.0,20.819546699523926,12.9698,1200,2600.0,2.55739,5.27506927028e-11,2.56263,-3.72528896619e-09,1.25,35.7888822555542,28.6956007081,0.8862993717193604,102.51848602294922,0.0140882228097,0.578386755667,831.440450196,21.20076322555542,0.869148,-0.014088222757,610.333333333,0.0162476165711,12.9021
0.0,0.0,0.861108,1669.366346359253,0.00585358869284,1200,0.08119440078735352,20.437805891036987,0.949467658996582,1700.0,22.06417679786682,12.6636,1200,2500.0,2.53705,1.33877620101e-09,2.53874,0.0,3.91666666667,35.85397219657898,70.7789497112,0.9231247901916504,105.08570671081543,0.00343555671861,0.554485208746,757.428966233,21.460216283798218,0.860375,-0.00343555537984,676.166666667,0.0577726682827,12.6424
0.0,0.0,0.851545,1773.543095111847,0.0,1200,0.08231949806213379,19.69136619567871,0.9409050941467285,0.0,21.004016399383545,12.3822,1200,0.0,2.51626,0.0,2.51626,0.0,0.0,35.3304123878479,0.0,0.9024674892425537,102.52120041847229,0.0,1,0.0,21.050873279571533,0.851545,0.0,0.0,1,12.3822
0.0,0.0,0.852035,1876.7902884483337,0.00446502957493,1200,0.08089375495910645,19.91077494621277,0.9096403121948242,900.0,21.023905754089355,12.3962,1200,1900.0,2.51626,2.32830643654e-10,2.51739,7.45057793239e-09,0.75,34.56082057952881,25.9699345398,0.8994722366333008,101.13385820388794,0.00455867848359,0.218393153523,195.803189169,20.46453881263733,0.851545,-0.00455867825076,33.3333333333,0.0159892619709,12.3822
0.0,0.0,0.850978,1979.272672176361,0.00557876704261,1200,0.08241057395935059,19.553446054458618,0.907944917678833,1900.0,20.856479167938232,12.3667,1200,2700.0,2.51226,5.82076609135e-10,2.515,3.72528941028e-09,6.5,34.582366704940796,95.1722123311,0.8868505954742432,100.62751770019531,0.0038933478063,0.569717939855,810.982732896,20.437971591949463,0.849815,-0.00389334722422,458.583333333,0.0417910393858,12.3327
0.0,0.0,0.836522,2085.1314735412598,0.00779497995973,1200,0.08027315139770508,20.473105669021606,0.9379057884216309,1000.0,21.66663956642151,11.9514,1200,2400.0,2.47812,2.32830643654e-10,2.48085,0.0,2.08333333333,35.589319467544556,38.3491815065,0.9267578125,104.2915551662445,0.00596888433211,0.595167248379,747.544308423,21.227425813674927,0.835381,-0.00596888409927,422.416666667,0.0343648400249,11.9188
0.0,0.0,0.821033,2189.3166818618774,0.00830636546016,1200,0.13227415084838867,20.01419734954834,0.9224369525909424,1100.0,21.155763387680054,11.5123,1200,2600.0,2.44477,-2.61934474111e-10,2.44342,0.0,1.16666666667,35.09886074066162,32.8933461694,0.9042215347290039,102.26687622070312,0.00736701788264,0.605932205041,816.191545465,20.74826741218567,0.821595,-0.00736701814458,462.833333333,0.0177312635479,11.5279
0.0,0.0,0.812282,2292.7070276737213,0.00732906581834,1200,0.08294844627380371,20.3543484210968,0.8933098316192627,0.0,21.56704330444336,11.2664,1200,1100.0,2.42182,-4.65661287308e-10,2.42182,0.0,0.0,33.8588433265686,0.0,0.9346089363098145,101.24140095710754,0.0017675277777,0.0210623506592,34.8552562591,20.160612106323242,0.812282,-0.00176752824336,1.33333333333,1,11.2664
0.0,0.0,0.808152,2395.6075732707977,0.00554083613679,1200,0.08095717430114746,19.57159161567688,0.9231653213500977,1600.0,20.922752380371094,11.1545,1200,2700.0,2.41384,2.32830643654e-10,2.41184,-7.45057882057e-09,8.25,34.779112100601196,103.313136467,0.885004997253418,101.25991010665894,0.00488048209809,0.600429510746,838.254133933,20.785924911499023,0.80896,-0.00488048186526,474.083333333,0.0859660196718,11.1768
0.0,0.0,0.802717,2499.1440212726593,0.00654196552932,1200,0.09517288208007812,19.6636700630188,0.9126076698303223,1600.0,21.190855503082275,11.0048,1200,2600.0,2.39821,-1.86264514923e-09,2.39833,0.0,6.33333333333,34.77621555328369,91.5235246019,0.9074110984802246,101.55930042266846,0.00887358933687,0.590993611655,784.482826807,20.637163162231445,0.802668,-0.00887359119952,435.166666667,0.0690140765443,11.0035
0.0,0.0,0.794681,2602.413219690323,0.00792104750872,1200,0.08156609535217285,20.25923180580139,0.8974909782409668,1700.0,21.62985849380493,10.7844,1200,2800.0,2.38191,1.2805685401e-09,2.3781,0.0,5.83333333333,34.341734170913696,87.9354245392,0.9247219562530518,101.74635624885559,0.00498280709144,0.613419861894,947.364751414,20.38029384613037,0.796171,-0.00498280581087,541.833333333,0.0677337056886,10.8256
0.0,0.0,0.783857,2707.649217605591,0.00645394762978,1200,0.08265948295593262,19.962539672851562,0.9304080009460449,1200.0,21.352450847625732,10.4921,1200,2400.0,2.34905,1.39698386192e-09,2.35062,0.0,5.0,35.64534401893616,71.1219609778,0.9116635322570801,103.25194716453552,0.00608185399324,0.602267431981,811.155515813,21.059093952178955,0.783225,-0.00608185259625,457.75,0.0485740505502,10.4756
0.0,0.0,0.77612,2809.5667536258698,0.00598962372169,1200,0.08273530006408691,19.701645135879517,0.9043316841125488,1600.0,21.054317235946655,10.2847,1200,2400.0,2.33195,5.82076609135e-10,2.33066,0.0,6.58333333333,34.15367865562439,88.9662467206,0.893451452255249,100.29125308990479,0.00712711561937,0.546091857696,714.895675178,20.188924074172974,0.776627,-0.00712711503729,378.416666667,0.0842169286857,10.298
0.0,0.0,0.768592,2910.5848701000214,0.00671727629378,1200,0.08164548873901367,19.20111107826233,0.8740670680999756,1300.0,20.70736050605774,10.0819,1200,2800.0,2.30585,1.39698386192e-09,2.31075,0.0,2.33333333333,33.894124269485474,49.442446901,0.8908548355102539,99.02392220497131,0.00575722241774,0.573371573158,941.693211278,19.980781316757202,0.76669,-0.00575722102076,533.25,0.0278323824291,10.0327
0.0,0.0,0.765904,3014.674989938736,0.00853851623833,1200,0.08191275596618652,20.15386462211609,0.9098191261291504,1400.0,21.629802942276,10.0129,1200,2700.0,2.30384,1.16415321827e-10,2.30387,0.0,3.08333333333,34.66141700744629,55.965701302,0.9131391048431396,102.29880809783936,0.00501517311204,0.606822318932,898.035989751,20.720044136047363,0.765905,-0.00501517299563,512.833333333,0.0455828979829,10.0125
0.0,0.0,0.750148,3115.3971424102783,0.00612022168934,1200,0.09012722969055176,19.112895011901855,0.886742115020752,0.0,20.475239276885986,9.60765,1200,1800.0,2.26256,-2.32830643654e-10,2.26256,0.0,0.0,33.83077812194824,0.0,0.8760037422180176,98.67421793937683,0.00383150042035,0.0400269008766,57.467321632,20.1311776638031,0.750148,-0.00383150065318,2.41666666667,1,9.60765
0.0,0.0,0.751136,3216.5164742469788,0.00697698025033,1200,0.09104371070861816,19.533135175704956,0.8708586692810059,2000.0,21.05597996711731,9.63395,1200,2900.0,2.26587,4.65661287308e-10,2.26529,0.0,23.3333333333,33.748374938964844,186.741056606,0.8972089290618896,99.6018316745758,0.00237845350057,0.561411000542,1135.85244237,19.993035554885864,0.751359,-0.00237845303491,654.75,0.0896186309482,9.63948
0.0,0.0,0.736954,3317.695609331131,0.00624645594507,1200,0.08092975616455078,19.891640186309814,0.8646724224090576,2000.0,21.25932765007019,9.2621,1200,2800.0,2.22557,0.0,2.22593,7.45057793239e-09,21.4166666667,33.07807493209839,171.511884104,0.9029526710510254,98.97642087936401,0.00337509578094,0.549618863335,1052.86078205,19.704473733901978,0.736812,-0.00337509578094,605.083333333,0.103490148908,9.2588
0.0,0.0,0.7229,3419.5179574489594,0.00702631426975,1200,0.07989788055419922,19.600600481033325,0.8811087608337402,2100.0,21.04023313522339,8.90251,1200,2800.0,2.18791,-1.39698386192e-09,2.18633,0.0,32.0,33.827189683914185,224.816962587,0.8965423107147217,99.87576270103455,0.00476362137124,0.566616526822,1068.2781577,20.20903468132019,0.723493,-0.00476362276822,614.666666667,0.119315406792,8.91658
0.0,0.0,0.711125,3521.4122216701508,0.00719817262143,1200,0.08132314682006836,20.275897979736328,0.8786070346832275,1700.0,21.639679670333862,8.59462,1200,2800.0,2.14971,1.39698386192e-09,2.15114,-7.45057793239e-09,25.5,33.14828538894653,183.1659084,0.9321026802062988,99.96437692642212,0.004477171693,0.571485593775,1073.72805565,19.774274587631226,0.710518,-0.00447717029601,618.25,0.0918667368627,8.58237
0.0,0.0,0.701318,3624.1837062835693,0.00845232512802,1200,0.08096480369567871,19.493199586868286,0.9056258201599121,1900.0,21.14574146270752,8.35117,1200,2600.0,2.12061,-1.7462298274e-10,2.1224,0.0,12.6666666667,34.28044319152832,134.311412604,0.8946688175201416,100.92622303962708,0.00563235610025,0.593184063021,911.153020293,20.663182973861694,0.70065,-0.00563235627487,522.916666667,0.0573801013902,8.33618
0.0,0.0,0.69299,3724.2290863990784,0.00565969012678,1200,0.07771015167236328,19.67355489730835,0.8645055294036865,1900.0,21.261955499649048,8.14766,1200,2900.0,2.09792,-9.31322574615e-10,2.09773,0.0,28.5,32.50601625442505,217.802089063,0.9050784111022949,98.20335102081299,0.00239245919511,0.562068760107,1126.66165864,19.612459897994995,0.693122,-0.00239246012643,649.583333333,0.107514226958,8.14923
0.0,0.0,0.674968,3826.981649875641,0.00648347707465,1200,0.08187007904052734,19.760190963745117,0.8895187377929688,2000.0,21.331677198410034,7.70566,1200,3000.0,2.04128,-4.65661287308e-10,2.04196,0.0,23.5833333333,33.903480529785156,178.751670544,0.8920736312866211,100.72578239440918,0.00170036731288,0.549134946658,1156.30156341,20.61251735687256,0.674815,-0.00170036777854,666.833333333,0.0783993434804,7.70044
0.0,0.0,0.660119,3927.433306455612,0.00594146270305,1200,0.0972135066986084,19.068965435028076,0.8732895851135254,2000.0,21.364411115646362,7.38859,1200,3000.0,1.99952,-6.98491930962e-10,1.99994,0.0,20.5833333333,33.06628775596619,173.112660009,0.8755748271942139,98.50581574440002,0.00215546693653,0.563784729751,1140.27714711,19.86407446861267,0.659902,-0.00215546763502,657.166666667,0.079303158327,7.38551
0.0,0.0,0.661672,4029.6488637924194,0.00721328286454,1200,0.07860684394836426,19.530438899993896,0.8808021545410156,1900.0,21.790184020996094,7.41124,1200,2900.0,2.0026,2.09547579288e-09,2.003,1.49011576411e-08,28.1666666667,33.41021394729614,205.928722836,0.9067676067352295,100.28922200202942,0.000832721532788,0.55155819921,1161.13442793,20.301305770874023,0.661519,-0.000832719437312,669.583333333,0.10143388268,7.40827
0.0,0.0,0.646104,4132.895968437195,0.008341005072,1200,0.07934188842773438,19.916710138320923,0.8992867469787598,1900.0,21.987044095993042,7.04973,1200,2800.0,1.95699,-2.79396772385e-09,1.95299,0.0,29.6666666667,33.65687155723572,214.250372747,0.9266693592071533,101.18356394767761,0.0065807774663,0.541992452798,1027.66020311,20.427796363830566,0.647432,-0.00658078026026,588.916666667,0.110916706442,7.07799
0.0,0.0,0.64383,4249.477673768997,0.00703119998798,1200,0.09478378295898438,19.067887783050537,1.1820390224456787,2100.0,21.440483331680298,6.97738,1200,2900.0,1.94438,9.31322574615e-10,1.94267,0.0,20.5,41.684712648391724,170.185438077,0.882601261138916,114.63188338279724,0.00340604130179,0.560449756642,1092.38683624,26.905399322509766,0.644243,-0.00340604037046,629.0,0.0838256667081,6.98927
0.0,0.0,0.62999,4354.351513385773,0.0093119032681,1200,0.08453965187072754,13.166469812393188,1.1886029243469238,2000.0,15.972378492355347,6.66746,1200,3000.0,1.89947,0.0,1.89724,-1.49011558648e-08,26.4166666667,41.63507270812988,212.313823672,0.6079936027526855,102.9778687953949,0.000570375355892,0.566895246798,1161.74006224,26.941041707992554,0.630763,-0.000570375355892,669.833333333,0.0962634522535,6.68232
0.0,0.0,0.621045,4463.87088060379,0.00845363084227,1200,0.0962064266204834,15.496088027954102,1.1885795593261719,1900.0,18.30351185798645,6.4512,1200,2900.0,1.86344,1.16415321827e-09,1.86427,0.0,29.4166666667,41.59002351760864,202.878435824,0.71297287940979,107.68726062774658,0.00270345783792,0.553453710459,1147.93553826,26.95742917060852,0.620848,-0.00270345667377,662.0,0.0948923323095,6.4459
0.0,0.0,0.613174,4574.388423204422,0.00696260714903,1200,0.09125137329101562,16.531436681747437,1.1751198768615723,2000.0,19.020338773727417,6.28653,1200,2900.0,1.83658,-3.72529029846e-09,1.83841,0.0,35.5,41.16335487365723,240.186906388,0.7580721378326416,108.58419489860535,0.00344067066908,0.560712703261,1123.8888834,26.530723094940186,0.612593,-0.00344067439437,647.333333333,0.155968453706,6.27504
0.0,0.0,0.605954,4680.471408843994,0.0071259685792,1200,0.07183504104614258,13.840725660324097,1.1929192543029785,2000.0,16.458374500274658,6.11527,1200,3000.0,1.809,4.65661287308e-10,1.81079,0.0,26.75,41.66167640686035,204.392035478,0.63486647605896,104.15402102470398,0.00138341612183,0.568281966885,1161.7113693,26.998031854629517,0.605537,-0.00138341565616,669.833333333,0.128794758839,6.10434
