MaxKL,AverageReturn,LossAfter,StdReturn,Perplexity,TotalExecTime,MaxReturn,AveragePolicyStd,MinReturn,MeanKL,ItrTime,LossBefore,NumTrajs,Time,Entropy,ExplainedVariance
0.0,0.0,-0.0,0.0,13.0471,12.784329652786255,0.0,0.87453,0.0,0.0,13.050244092941284,-0.0,20,13.050235509872437,2.56857,1
0.0,0.0,-0.0,0.0,13.0471,13.680241346359253,0.0,0.87453,0.0,0.0,13.891005992889404,-0.0,20,26.947564601898193,2.56857,1
0.0,0.0,-0.0,0.0,13.0471,12.242273569107056,0.0,0.87453,0.0,0.0,12.326079607009888,-0.0,20,39.2783477306366,2.56857,1
0.0,0.0,-0.0,0.0,13.0471,13.081080675125122,0.0,0.87453,0.0,0.0,13.117348909378052,-0.0,20,52.40637993812561,2.56857,1
0.0,0.0,-0.0,0.0,13.0471,13.335926532745361,0.0,0.87453,0.0,0.0,13.410959720611572,-0.0,20,65.82501101493835,2.56857,1
0.0,0.0,-0.0,0.0,13.0471,13.27733564376831,0.0,0.87453,0.0,0.0,13.314909219741821,-0.0,20,79.15508604049683,2.56857,1
0.0,0.0,-0.0,0.0,13.0471,13.154509782791138,0.0,0.87453,0.0,0.0,13.327494382858276,-0.0,20,92.4945182800293,2.56857,1
