Entropy,MaxKL,ExplainedVariance,LossAfter,TotalExecTime,AveragePolicyStd,NumTrajs,Time,AverageReturn,ItrTime,StdReturn,MinReturn,LossBefore,MeanKL,Perplexity,MaxReturn
2.73374,1.18377,0.229642468337,-0.0145718,11.483731985092163,0.949513,20,11.589332342147827,395.0,11.589338302612305,816.991432024,0.0,-0.0025313,0.0804402,15.3903,2700.0
2.73121,0.368908,0.58251873684,-0.0484292,11.885929584503174,0.948268,20,23.778589487075806,7720.0,12.181720972061157,6307.97907416,0.0,-0.0118847,0.09312,15.3514,18800.0
2.72527,0.376649,0.669926949244,-0.0536084,11.537657260894775,0.945446,20,35.44386577606201,13660.0,11.650442600250244,8080.6806644,0.0,-0.0132464,0.089912,15.2605,22700.0
2.71864,0.0167613,0.867570715933,0.00963835,12.59796953201294,0.942292,20,48.09241223335266,16535.0,12.64430022239685,7048.99106256,0.0,0.0122717,0.00499313,15.1597,22700.0
2.72478,0.067921,0.873988529041,0.00802257,12.607877254486084,0.945179,20,60.76659321784973,17800.0,12.66216230392456,7213.11305887,0.0,0.0135832,0.00795644,15.253,22900.0
2.73157,0.464855,0.790230077451,-0.0181182,11.93252682685852,0.948414,20,72.77673077583313,15945.0,11.998078107833862,7247.72205593,0.0,0.0114808,0.0697799,15.357,22700.0
2.73731,0.0978484,0.921567281269,-0.0155942,12.336251974105835,0.951168,20,85.19662308692932,20035.0,12.397984027862549,4735.53323291,0.0,-0.00771714,0.018538,15.4454,22800.0
