MaxKL,NumTrajs,MaxReturn,AveragePolicyStd,MinReturn,Perplexity,Time,TotalExecTime,LossAfter,ItrTime,AverageReturn,MeanKL,StdReturn,LossBefore,Entropy,ExplainedVariance
43.406,20,1300.0,0.999438,0.0,17.0561,16.278170585632324,15.984162092208862,-0.065991,16.278179168701172,65.0,0.513309,283.32843133,0.0133921,2.83651,0.144832291538
0.0,20,0.0,1.00607,0.0,17.2861,33.171823024749756,16.65639305114746,-0.0,16.872868061065674,0.0,0.0,0.0,-0.0,2.8499,1
67.7127,20,2900.0,1.00607,0.0,17.2861,50.1196014881134,16.785556316375732,0.0245946,16.94280433654785,260.0,0.453376,700.999286733,0.0184103,2.8499,0.147676310879
1.46141,20,2500.0,1.0107,0.0,17.4459,66.90411162376404,16.627978324890137,0.00683307,16.752789735794067,225.0,0.00760195,604.876020355,0.00996875,2.85911,0.141434716933
236.058,20,400.0,1.01325,0.0,17.5331,84.00193333625793,16.95933985710144,0.0829492,17.05933666229248,20.0,4.43442,87.1779788708,-0.00736947,2.86409,0.158145322291
3.15506,20,1600.0,1.0114,0.0,17.4686,99.98011207580566,15.77060580253601,0.0360328,15.956510066986084,90.0,0.0231609,349.141805002,0.0362161,2.86041,0.21971679715
1.39216,20,600.0,1.02065,0.0,17.7878,115.68080067634583,15.49774432182312,0.00106682,15.693995952606201,30.0,0.0111312,130.766968306,0.00321992,2.87852,0.252048378441
