ItrTime,AveragePolicyStd,StdReturn,MaxKL,Time,ExplainedVariance,MinReturn,LossAfter,MaxReturn,Entropy,AverageReturn,TotalExecTime,MeanKL,LossBefore,Perplexity,NumTrajs
23.160436391830444,0.956152,274.727137356,0.125613,23.16043210029602,0.236802380068,0.0,-0.00641421,1200.0,2.7481,155.0,23.009327173233032,0.021331,0.00022728,15.613,20
24.29444646835327,0.956361,505.865594798,0.087138,47.45850992202759,0.198062590852,0.0,-0.0106207,2100.0,2.74833,410.0,23.894999027252197,0.026307,-0.0031917,15.6165,20
23.410874366760254,0.955564,580.172388174,0.0177734,70.87430572509766,0.163208556158,0.0,0.0135318,2200.0,2.74674,580.0,23.35466170310974,0.00238703,0.0152257,15.5916,20
23.454663515090942,0.959194,1479.66212359,0.198448,94.33862400054932,0.178170482008,0.0,0.00129506,4700.0,2.75435,1360.0,23.396376609802246,0.0414014,0.0114759,15.7108,20
24.813719749450684,0.961956,7282.53218325,0.170552,119.17195558547974,0.67959128551,0.0,-0.0156838,26700.0,2.76009,4585.0,24.71232509613037,0.0186819,-0.00763748,15.8012,20
23.99197506904602,0.960114,11472.0301168,0.0122161,143.16817498207092,0.654338260539,0.0,-0.0225015,34400.0,2.75627,8945.0,23.89158844947815,0.00162867,-0.0192002,15.741,20
23.088091135025024,0.9555,11260.6782655,0.127875,166.26417756080627,0.531572688991,0.0,-0.0037902,40100.0,2.74667,9425.0,22.860722541809082,0.0284442,0.00550567,15.5906,20
