NumTrajs,MaxKL,Entropy,ExplainedVariance,AverageReturn,Perplexity,LossBefore,StdReturn,LossAfter,TotalExecTime,MaxReturn,MinReturn,Time,AveragePolicyStd,ItrTime,MeanKL
20,0.551295,2.46033,0.173411686534,70.0,11.7087,0.0123079,173.493515729,-0.00835328,7.9770731925964355,600.0,0.0,8.055444478988647,0.828509,8.055449962615967,0.120829
20,0.0207101,2.47264,0.877006299666,1890.0,11.8537,-0.0024151,372.692903072,-0.0041755,7.80674409866333,2500.0,1200.0,15.915010452270508,0.833703,7.854928255081177,0.00270767
20,0.0407072,2.47143,0.881778767659,1760.0,11.8394,-0.000894984,421.188793773,-0.00614009,7.922842979431152,2400.0,800.0,23.89839220046997,0.833236,7.977328777313232,0.0118626
20,0.0383229,2.47098,0.88591423963,1875.0,11.8341,0.00216691,331.473980879,-0.00102731,7.239516019821167,2600.0,1500.0,31.202187299728394,0.833045,7.29239821434021,0.00662963
20,0.0101939,2.47207,0.896016287703,1880.0,11.8469,0.00614941,309.192496675,0.00411482,7.796337842941284,2500.0,1500.0,39.04081201553345,0.833527,7.833878993988037,0.00100081
20,0.12096,2.47514,0.830931880601,1860.0,11.8834,-0.001861,573.061951276,-0.0116303,7.7323973178863525,2700.0,0.0,46.817259073257446,0.834766,7.765501260757446,0.0251405
20,0.0801015,2.47421,0.881032897829,1800.0,11.8723,-0.0176949,308.220700148,-0.0226226,7.795971870422363,2500.0,1400.0,54.653648853302,0.834261,7.830469608306885,0.0168342
