LossAfter,Perplexity,NumTrajs,StdReturn,Time,MinReturn,MeanKL,MaxKL,ExplainedVariance,Entropy,ItrTime,LossBefore,AverageReturn,TotalExecTime,MaxReturn,AveragePolicyStd
0.00395919,15.613,20,447.52094923,19.786496877670288,0.0,0.0304204,0.145548,0.137971872575,2.7481,19.78650450706482,0.0125986,185.0,19.623985052108765,1500.0,0.956152
-0.0319916,15.8109,20,2156.26413039,40.62645101547241,0.0,0.0595922,0.590912,0.563953845472,2.7607,20.83647131919861,-0.0099026,1405.0,20.585765600204468,6100.0,0.962195
-0.00594059,15.7329,20,13792.4435834,62.5429413318634,0.0,0.0490518,0.456113,0.750957128497,2.75575,21.912700653076172,0.0115407,10850.0,21.835602045059204,37200.0,0.959794
0.00459694,15.8239,20,12989.8075428,84.59722948074341,0.0,0.00223209,0.0358837,0.680151772096,2.76152,22.046212434768677,0.0067368,7630.0,21.9763445854187,41500.0,0.96255
-0.051392,15.8773,20,15082.9738447,106.11603355407715,0.0,0.199389,1.23111,0.697560428866,2.76489,21.50597643852234,-0.0113619,14930.0,21.35143542289734,37600.0,0.964166
-0.0301651,15.7873,20,9654.09757564,130.17462873458862,0.0,0.146959,0.709946,0.660739830907,2.75921,24.04860544204712,0.0103201,10280.0,23.97380518913269,27700.0,0.961439
-0.0234498,15.869,20,14338.2172881,153.87035417556763,0.0,0.036638,0.24695,0.608785796495,2.76437,23.664513111114502,-0.011087,12595.0,23.53075623512268,38000.0,0.963913
