ExplainedVariance,LossAfter,StdReturn,NumTrajs,MeanKL,Entropy,Perplexity,Time,LossBefore,TotalExecTime,AveragePolicyStd,MinReturn,ItrTime,AverageReturn,MaxReturn,MaxKL
0.889020287221,-0.216772,1674.33568916,20,0.897153,2.56857,13.0471,6.680528163909912,-0.0195187,6.591440677642822,0.87453,15200.0,6.680532932281494,18240.0,20800.0,2.78658
0.315952041815,0.0103888,1332.51641641,20,0.0211388,2.54905,12.795,13.156734704971313,0.0192773,6.388695955276489,0.865873,200.0,6.472394227981567,2280.0,5600.0,0.0348211
0.253018143448,-0.0301417,1796.4130928,20,0.224489,2.55869,12.9189,19.685479164123535,0.0227915,6.484615325927734,0.870153,1000.0,6.524295806884766,4830.0,7700.0,0.460518
0.953674452292,-0.050595,1145.54572148,20,0.049903,2.57009,13.0669,26.215557098388672,-0.036809,6.476292133331299,0.87508,17200.0,6.520664215087891,19765.0,21100.0,0.113586
0.988659780726,-0.0277702,403.577749634,20,0.00744967,2.55168,12.8287,32.611422538757324,-0.0228321,6.346548557281494,0.86697,19900.0,6.391398191452026,20675.0,21200.0,0.0907781
0.990031354705,-0.0315024,385.843232414,20,0.0154178,2.54026,12.683,39.17774677276611,-0.0219386,6.492408037185669,0.861875,19700.0,6.5397257804870605,20825.0,21400.0,0.103913
0.990386950589,-0.00423681,369.323706252,20,0.00809827,2.5293,12.5447,45.504859924316406,0.00629383,6.24288010597229,0.857083,19800.0,6.316212177276611,20660.0,21100.0,0.146021
