MeanKL,LossBefore,Entropy,NumTrajs,MinReturn,MaxReturn,ItrTime,Perplexity,LossAfter,StdReturn,Time,AverageReturn,ExplainedVariance,MaxKL,TotalExecTime,AveragePolicyStd
0.0,-0.0,2.67957,20,0.0,0.0,17.058918237686157,14.5788,-0.0,0.0,17.05891227722168,0.0,1,0.0,16.923106908798218,0.92455
0.0,-0.0,2.67957,20,0.0,0.0,16.8831045627594,14.5788,-0.0,0.0,33.945892572402954,0.0,1,0.0,16.763508796691895,0.92455
0.0,-0.0,2.67957,20,0.0,0.0,17.4573335647583,14.5788,-0.0,0.0,51.407087087631226,0.0,1,0.0,17.31187677383423,0.92455
0.0,-0.0,2.67957,20,0.0,0.0,18.231658697128296,14.5788,-0.0,0.0,69.64958000183105,0.0,1,0.0,18.082168102264404,0.92455
0.0,-0.0,2.67957,20,0.0,0.0,18.275479316711426,14.5788,-0.0,0.0,87.93696689605713,0.0,1,0.0,18.182303428649902,0.92455
0.0,-0.0,2.67957,20,0.0,0.0,18.498246669769287,14.5788,-0.0,0.0,106.46467280387878,0.0,1,0.0,18.341561555862427,0.92455
0.0,-0.0,2.67957,20,0.0,0.0,19.31359028816223,14.5788,-0.0,0.0,125.79606175422668,0.0,1,0.0,19.099838733673096,0.92455
