LossAfter,1MinReturn,dLoss,1ExplainedVariance,0Perplexity,1PolicyExecTime,Time,ComputeUpdatedDistTime,1Entropy,1ProcessExecTime,0AverageReturn,1AverageReturn,0Entropy,1Perplexity,1NumTrajs,MeanKL,LossBefore,0EnvExecTime,0PolicyExecTime,MeanKLBefore,0MinReturn,1MaxReturn,ItrTime,0ProcessExecTime,0NumTrajs,1EnvExecTime,1StdReturn,1AveragePolicyStd,0ExplainedVariance,0StdReturn,0MaxReturn,0AveragePolicyStd
-0.00381689495407,0.0,0.00381689542373,0.0879592215257,16.8205,44.2855019569397,2312.384915828705,0.461254358291626,2.82007,1.5018513202667236,597.75,1148.0,2.8226,16.778,400,0.00979940313846,4.696630862e-10,52.11538791656494,16.845491409301758,-4.65660947302e-11,0.0,11300.0,174.92044758796692,1.67378568649292,400,47.915940284729004,1798.95692,0.991484,0.0444431813343,1178.77900282,9100.0,0.99271
-0.00335430027917,0.0,0.00335430072446,0.077203138393,16.9161,46.207350969314575,2489.8380541801453,0.34938502311706543,2.83057,1.6058578491210938,683.5,1229.25,2.82827,16.9552,400,0.00655469764024,4.45288583784e-10,51.439542055130005,16.97801899909973,1.30385169328e-09,0.0,9500.0,176.4029185771942,1.656562089920044,400,48.40123677253723,1839.85581976,0.996586,0.0449986468236,1251.66998446,6800.0,0.995419
-0.00398093648255,0.0,0.00398093613039,0.113997861476,16.7006,46.712403774261475,2668.405515432358,0.4283592700958252,2.81798,1.5770676136016846,838.75,1493.75,2.81545,16.743,400,0.00956401601434,-3.5215641514e-10,52.50421762466431,15.721745491027832,1.2572868302e-09,0.0,29400.0,176.87794661521912,1.8211877346038818,400,48.14715123176575,2846.58320404,0.990462,0.0400977048837,1893.87788347,16400.0,0.989158
-0.00352457631379,0.0,0.00352457687259,0.123018969458,16.9736,46.22091603279114,2841.6080787181854,0.4493839740753174,2.83748,1.5733253955841064,697.0,1727.25,2.83166,17.0726,400,0.00644432660192,5.58793566974e-10,50.65628433227539,14.16942048072815,3.58559959501e-09,0.0,17500.0,172.1999113559723,1.6563332080841064,400,47.71268844604492,2323.22672968,1.00047,0.0443816636813,1245.66889662,6200.0,0.997501
-0.00337820057757,0.0,0.00337820014684,0.0747293926859,16.6395,46.726375341415405,3014.9832146167755,0.3829944133758545,2.81459,1.4584548473358154,701.75,1208.0,2.81178,16.6863,400,0.00657888641581,-4.30736724066e-10,49.634217739105225,14.351252317428589,-1.02445540939e-09,0.0,15300.0,172.3019733428955,1.6385014057159424,400,48.301812410354614,1850.03675639,0.989114,0.0420367844804,1356.87948525,10400.0,0.98767
-0.00353293027729,0.0,0.00353293054504,0.104508017634,16.3852,46.74377369880676,3188.21755027771,0.3782010078430176,2.79595,1.6099762916564941,832.0,1757.0,2.79638,16.3782,400,0.00945968367159,2.67755262406e-10,49.205686807632446,14.275201559066772,-6.98493374252e-10,0.0,11100.0,172.08084106445312,1.5812466144561768,400,48.13029170036316,2054.41013432,0.979987,0.0571965918188,1428.97725664,10300.0,0.980186
-0.00347031489946,0.0,0.00347031600832,0.120656964448,15.965,45.26436424255371,3364.8103280067444,0.4896109104156494,2.76975,1.5431735515594482,873.25,1798.25,2.7704,15.9547,400,0.00651709409431,1.10885589599e-09,50.379518032073975,16.683085680007935,1.00350039389e-08,0.0,18300.0,174.67853569984436,1.7728204727172852,400,47.91722249984741,2663.24462592,0.966873,0.0439721700707,1417.44821334,9300.0,0.967182
-0.00303853768855,0.0,0.0030385385151,0.0823710902244,15.917,45.150535345077515,3543.885142326355,0.4421875476837158,2.76953,1.605360984802246,986.0,2389.25,2.76739,15.9511,400,0.0063992170617,8.26548773869e-10,52.982263803482056,17.832061052322388,-1.25728771838e-09,0.0,21300.0,178.03095197677612,1.7211635112762451,400,48.041826009750366,2894.21136711,0.96697,0.0408305201364,1719.37604962,14300.0,0.965907
-0.0034849869553,0.0,0.00348498728708,0.149300785818,15.878,46.687041997909546,3723.2042248249054,0.40155673027038574,2.76637,1.5149085521697998,925.25,2340.5,2.76494,15.9009,400,0.00646010879427,3.3178368386e-10,52.98045015335083,16.83339500427246,2.19734119788e-09,0.0,22200.0,178.06104254722595,1.6893548965454102,400,47.96528720855713,3115.55929971,0.96548,0.0362709973099,1653.20520127,10100.0,0.964768
-0.00345105724409,0.0,0.00345105891756,0.0933895532259,15.733,46.56000852584839,3897.8696682453156,0.43389153480529785,2.75819,1.5231833457946777,857.75,1917.0,2.75576,15.7713,400,0.00661977939308,1.67347025126e-09,51.91085124015808,14.614506244659424,4.33793667654e-09,0.0,13800.0,173.6805534362793,1.62260103225708,400,47.80071139335632,2145.95223619,0.961474,0.0478914508327,1465.55106956,8900.0,0.960359
-0.00345389381982,0.0,0.00345389468712,0.0829413842509,15.6839,46.77900457382202,4074.4440536499023,0.3964653015136719,2.74884,1.6179959774017334,899.25,2085.0,2.75264,15.6244,400,0.00661752885208,8.67294125406e-10,51.41539764404297,14.63936161994934,-4.34811875394e-09,0.0,14400.0,175.0312216281891,1.782317876815796,400,48.236480951309204,2404.89604765,0.957376,0.0295077904356,1668.88418936,10900.0,0.95923
