NumTrajs,MeanKL,MaxKL,Time,ItrTime,MinReturn,StdReturn,LossAfter,TotalExecTime,AverageReturn,Entropy,MaxReturn,ExplainedVariance,Perplexity,LossBefore,AveragePolicyStd
40,0.348099,80.1466,7.242127895355225,7.242132663726807,0.0,439.879244793,-0.0589093,7.162670850753784,147.5,2.79458,1900.0,0.214962850988,16.3558,-0.00797969,0.982009
40,0.0810966,2.73738,14.70769739151001,7.460687875747681,0.0,720.065101223,0.00166875,7.391453266143799,452.5,2.7866,2400.0,0.274412141461,16.2258,0.0328726,0.978499
40,0.125294,8.29251,22.1803138256073,7.468822002410889,0.0,565.414670839,-0.0302262,7.380535364151001,532.5,2.80304,2500.0,0.246753807098,16.4947,0.00960993,0.986044
40,0.105844,2.02227,29.47259783744812,7.2845025062561035,0.0,602.805938922,-0.0544267,7.220947265625,925.0,2.80784,2700.0,0.343563597742,16.5742,-0.0149991,0.988468
40,0.24195,24.7133,36.57673668861389,7.088178634643555,300.0,557.219660457,-0.0661953,7.0071070194244385,1347.5,2.80035,2300.0,0.472014877922,16.4503,-0.00278656,0.985111
40,0.0571509,3.33862,44.038594007492065,7.455930948257446,700.0,992.459067166,-0.0634798,7.408447980880737,2105.0,2.79895,4600.0,0.47465771388,16.4274,-0.0359721,0.984053
40,0.161998,13.4083,51.34304928779602,7.29783821105957,300.0,1214.0814429,-0.0729651,7.245694398880005,2452.5,2.78097,4200.0,0.563521777028,16.1346,-0.0307755,0.975084
