NumTrajs,MeanKL,Time,Entropy,AverageReturn,MinReturn,ExplainedVariance,Perplexity,MaxReturn,TotalExecTime,LossAfter,ItrTime,MaxKL,AveragePolicyStd,StdReturn,LossBefore
20,0.0400641,10.984599113464355,2.7007,790.0,600.0,0.82385978486,14.8902,1700.0,10.874864101409912,-0.00983573,10.984603881835938,0.306452,0.935103,227.815714998,-0.00247411
20,0.00848498,21.82115077972412,2.69823,800.0,600.0,0.874425137496,14.8534,1600.0,10.771090030670166,-0.012922,10.833463907241821,0.0683281,0.933723,202.484567313,-0.010323
20,0.0232382,32.6657133102417,2.69307,780.0,100.0,0.708770051924,14.7769,1600.0,10.769674062728882,0.0144569,10.836719274520874,0.135854,0.931266,351.567916625,0.0222672
20,0.00975347,43.24098992347717,2.7042,900.0,600.0,0.739899516257,14.9424,2300.0,10.503399133682251,-0.013578,10.56986927986145,0.0499419,0.936633,343.511280746,-0.00984576
20,0.0290137,53.532700061798096,2.69928,1365.0,700.0,0.421498088102,14.869,4600.0,10.218512296676636,0.00306434,10.286377191543579,0.120565,0.934258,985.532850797,0.0151215
20,0.0646723,64.14146518707275,2.70684,3475.0,800.0,0.142378414768,14.9818,7200.0,10.540885210037231,-0.0212893,10.601173400878906,0.284205,0.937653,1467.2678692,-0.00135328
20,0.16853,74.7170717716217,2.70616,16345.0,9300.0,0.333899486767,14.9717,21700.0,10.514384269714355,-0.0396592,10.563368320465088,0.544152,0.937254,3883.87371061,0.00588544
