Entropy,StdReturn,ItrTime,LossBefore,Perplexity,MeanKL,MinReturn,Time,AveragePolicyStd,TotalExecTime,AverageReturn,LossAfter,MaxReturn,ExplainedVariance,MaxKL,NumTrajs
2.72206,47.6969600708,5.879385471343994,0.0215325,15.2117,0.0864522,300.0,5.879379987716675,0.947542,5.807739734649658,335.0,0.00542167,400.0,0.929815619834,1.7741,20
2.74359,124.398553046,5.82354211807251,-0.0198937,15.5427,0.113251,0.0,11.716670989990234,0.957227,5.733314275741577,145.0,-0.0681358,300.0,0.517321397172,1.31411,20
2.73365,67.8232998313,5.7593019008636475,0.0241515,15.3889,0.108461,300.0,17.479177713394165,0.951997,5.728787899017334,380.0,0.00823743,500.0,0.915163454494,2.29294,20
2.74572,132.193040664,5.765378713607788,-0.0104852,15.5759,0.0198257,500.0,23.25130343437195,0.957884,5.699965000152588,655.0,-0.0192283,1000.0,0.901209444212,0.181433,20
2.74048,146.543508898,5.78053879737854,0.0033622,15.4944,0.024723,600.0,29.039874792099,0.954994,5.7142651081085205,855.0,-0.00546574,1100.0,0.90240586557,0.131385,20
2.74216,203.715487875,5.5328309535980225,0.0110634,15.5205,0.0215903,700.0,34.57893395423889,0.956051,5.466707706451416,1050.0,0.00251441,1600.0,0.884108043412,0.141331,20
2.74769,330.567693521,5.526583671569824,0.00209341,15.6066,0.0602046,800.0,40.11090970039368,0.958538,5.487767457962036,1265.0,-0.0167188,2100.0,0.839208579701,0.196508,20
