StdReturn,MeanKL,NumTrajs,TotalExecTime,MaxReturn,LossBefore,ItrTime,MinReturn,LossAfter,ExplainedVariance,MaxKL,Entropy,Time,Perplexity,AveragePolicyStd,AverageReturn
457.46584572,0.0731039,20,11.668928623199463,2500.0,-0.017734,11.841670274734497,0.0,-0.0361175,0.750254014703,0.521682,2.64941,11.841663837432861,14.1457,0.917354,1265.0
378.78093933,0.0155944,20,11.045182228088379,1900.0,-0.00988792,11.193874597549438,0.0,-0.0175414,0.783904664914,0.161151,2.63168,23.040425062179565,13.8971,0.90909,1295.0
249.198715888,0.0343765,20,11.196211576461792,1800.0,-0.000230115,11.31526780128479,1000.0,-0.0146468,0.849297908612,0.406149,2.62674,34.361520528793335,13.8286,0.907277,1330.0
494.848461653,0.0122725,20,11.624972581863403,3300.0,0.0272775,11.734065532684326,1100.0,0.0187019,0.789145381247,0.145217,2.62662,46.10176753997803,13.827,0.907451,1575.0
1013.95266162,0.0525869,20,11.511934041976929,5900.0,0.00286298,11.558070659637451,1200.0,-0.0162492,0.594241107708,0.190392,2.64026,57.66629505157471,14.0168,0.913807,2130.0
2585.43516647,0.290006,20,11.180816411972046,13700.0,-0.0316282,11.239380359649658,3100.0,-0.106145,0.487363942762,0.773986,2.64169,68.91750168800354,14.0369,0.914627,9095.0
986.711710684,0.0639983,20,11.095519304275513,21800.0,-0.0303328,11.178690195083618,18000.0,-0.0526364,0.963547624485,0.364403,2.62588,80.1005208492279,13.8167,0.907652,20580.0
