MinReturn,StdReturn,Entropy,MaxReturn,NumTrajs,MeanKL,Perplexity,MaxKL,LossAfter,Time,LossBefore,AveragePolicyStd,ExplainedVariance,TotalExecTime,ItrTime,AverageReturn
0.0,0.0,2.45436,0.0,20,0.0,11.639,0.0,-0.0,10.854299306869507,-0.0,0.827472,1,10.775663614273071,10.854306936264038,0.0
0.0,0.0,2.45436,0.0,20,0.0,11.639,0.0,-0.0,21.20739197731018,-0.0,0.827472,1,10.272502422332764,10.348231554031372,0.0
0.0,0.0,2.45436,0.0,20,0.0,11.639,0.0,-0.0,31.83049774169922,-0.0,0.827472,1,10.567946434020996,10.61925220489502,0.0
0.0,0.0,2.45436,0.0,20,0.0,11.639,0.0,-0.0,42.43901991844177,-0.0,0.827472,1,10.558582544326782,10.604907035827637,0.0
0.0,0.0,2.45436,0.0,20,0.0,11.639,0.0,-0.0,52.93220090866089,-0.0,0.827472,1,10.449224472045898,10.48920202255249,0.0
0.0,0.0,2.45436,0.0,20,0.0,11.639,0.0,-0.0,63.612863302230835,-0.0,0.827472,1,10.639629602432251,10.67699909210205,0.0
0.0,0.0,2.45436,0.0,20,0.0,11.639,0.0,-0.0,74.34482645988464,-0.0,0.827472,1,10.68475341796875,10.72828197479248,0.0
