ExplainedVariance,Perplexity,NumTrajs,TotalExecTime,LossAfter,Time,ItrTime,MeanKL,MinReturn,StdReturn,Entropy,AverageReturn,MaxKL,AveragePolicyStd,MaxReturn,LossBefore
0.93296636307,13.0471,20,11.15732455253601,-0.0989824,11.314453840255737,11.314460039138794,0.41911,16000.0,1483.44194359,2.56857,19620.0,0.940882,0.87453,21600.0,-0.0357191
0.89319020029,12.5893,20,10.818490505218506,-0.0892104,22.235894680023193,10.915701627731323,0.191743,14100.0,1886.10710194,2.53285,19340.0,0.367052,0.859262,21500.0,-0.0391756
0.990181471816,12.3451,20,10.661341667175293,-0.024701,32.95573425292969,10.71524691581726,0.00996735,20300.0,369.594372252,2.51326,21120.0,0.047584,0.850971,21800.0,-0.0185074
0.99207620899,12.2314,20,10.499667406082153,-0.0152806,43.56469130516052,10.605019092559814,0.00899057,20600.0,245.967477525,2.50401,21150.0,0.0490036,0.846986,21700.0,-0.0106574
0.990836764825,12.1664,20,10.619582176208496,-0.0223288,54.25173282623291,10.683959007263184,0.0350954,20500.0,310.0,2.49868,21130.0,0.166643,0.844627,21600.0,-0.0142167
0.990211907018,12.0802,20,11.770586252212524,-0.0326158,66.14063453674316,11.877442598342896,0.0154204,19900.0,382.230297072,2.49157,21170.0,0.103301,0.84152,21700.0,-0.0256578
0.991894246449,11.9263,20,11.298691034317017,0.00179714,77.50383996963501,11.356769323348999,0.00758977,20600.0,293.428015022,2.47874,21170.0,0.0997648,0.835931,21700.0,0.00986497
