LossAfter,LossBefore,AverageReturn,MaxKL,StdReturn,Entropy,AveragePolicyStd,ExplainedVariance,MeanKL,NumTrajs,Perplexity,MinReturn,TotalExecTime,ItrTime,MaxReturn,Time
81.3466,0.00512482,200.0,18451.5,275.680975042,2.83788,1.0,0.335834669541,304.476,20,17.0795,0.0,11.030292987823486,11.11921763420105,900.0,11.119211673736572
100.583,0.00184457,60.0,16005.0,120.0,2.843,1.00257,0.289940388276,165.815,20,17.1672,0.0,10.647524118423462,10.715910911560059,500.0,21.842788219451904
0.00539047,0.00699623,120.0,0.00423265,206.397674406,2.84392,1.00303,0.274165915147,0.000465472,20,17.1831,0.0,10.602974891662598,10.694035768508911,700.0,32.54024052619934
0.00589665,0.00550302,100.0,3.34985,176.068168617,2.84742,1.00483,0.21595181039,0.0199196,20,17.2433,0.0,11.387418270111084,11.540214776992798,600.0,44.095927715301514
0.0599751,0.000434786,70.0,47.4475,134.536240471,2.85017,1.0063,0.40420923695,0.387388,20,17.2908,0.0,11.893354415893555,11.933170080184937,400.0,56.03647303581238
0.0169486,0.0190424,85.0,0.00579704,149.248115566,2.85039,1.00638,0.215563360258,0.000726026,20,17.2945,0.0,11.958219289779663,12.067854404449463,500.0,68.1136121749878
0.0212862,-0.0040739,35.0,40.3601,85.2936105462,2.85991,1.01119,0.196161881273,0.336309,20,17.46,0.0,12.055468320846558,12.21024203300476,300.0,80.33361792564392
