MinReturn,Perplexity,Time,StdReturn,TotalExecTime,NumTrajs,MaxReturn,ExplainedVariance,LossBefore,Entropy,MaxKL,LossAfter,ItrTime,AverageReturn,MeanKL,AveragePolicyStd
0.0,17.2706,15.33367395401001,0.0,15.009055376052856,20,0.0,1,-0.0,2.849,0.0,-0.0,15.333681583404541,0.0,0.0,1.00568
0.0,17.2706,31.8917818069458,130.766968306,16.27746891975403,20,600.0,0.0393955325968,-0.0143972,2.849,1499.76,2.02355,16.539790868759155,30.0,16.1801,1.00568
0.0,17.1467,48.16221380233765,230.813777752,16.091830492019653,20,900.0,0.0735203533584,-0.00821896,2.8418,0.582001,-0.00909932,16.250638008117676,85.0,0.00498655,1.00203
0.0,17.0764,64.25870418548584,305.941170816,15.940977811813354,20,1400.0,0.0840570048479,-0.00500464,2.83769,0.740151,-0.00584651,16.093505859375,80.0,0.00776388,0.999963
0.0,17.0337,80.39050197601318,366.435533212,15.894102096557617,20,1500.0,0.313261968025,-0.0129993,2.83519,12.1408,-0.0135236,16.094515323638916,165.0,0.110571,0.998743
0.0,16.9233,97.04213500022888,315.396575758,16.453311681747437,20,900.0,0.140279939518,0.00174441,2.82869,29.9357,0.0154591,16.635732412338257,155.0,0.258636,0.99547
0.0,16.9381,113.1317400932312,573.498038358,15.85301947593689,20,2600.0,0.0688792221034,-0.000575133,2.82957,1.93076,-0.00399944,16.05634069442749,190.0,0.0114123,0.995919
