MaxKL,LossAfter,Perplexity,LossBefore,Time,MeanKL,NumTrajs,AverageReturn,TotalExecTime,MaxReturn,ItrTime,AveragePolicyStd,StdReturn,MinReturn,Entropy,ExplainedVariance
0.0,-0.0,17.0795,-0.0,17.817622900009155,0.0,20,0.0,17.540990352630615,0.0,17.817628145217896,1.0,0.0,0.0,2.83788,1
0.0,-0.0,17.0795,-0.0,34.75358057022095,0.0,20,0.0,16.742663383483887,0.0,16.93262267112732,1.0,0.0,0.0,2.83788,1
77.865,0.239637,17.0795,0.0023618,51.33457636833191,0.838215,20,55.0,16.400846481323242,1100.0,16.562464952468872,1.0,239.739441895,0.0,2.83788,0.0713370087581
2.00135,-0.00736528,17.0996,-0.00626775,67.70080661773682,0.0109283,20,10.0,16.16044569015503,200.0,16.35730767250061,1.0006,43.5889894354,0.0,2.83906,0.114813313838
221.924,0.360126,17.0462,-0.000228971,86.7568519115448,4.29433,20,45.0,18.84635877609253,900.0,19.02611207962036,0.999024,196.150452459,0.0,2.83592,0.0855320977972
0.0,-0.0,17.0442,-0.0,103.55652666091919,0.0,20,0.0,16.565561056137085,0.0,16.762100219726562,0.998969,0.0,0.0,2.83581,1
0.0,-0.0,17.0442,-0.0,119.76617741584778,0.0,20,0.0,16.112624883651733,0.0,16.18057131767273,0.998969,0.0,0.0,2.83581,1
