LossAfter,MinReturn,LossBefore,Entropy,ExplainedVariance,ItrTime,MaxReturn,AveragePolicyStd,Perplexity,MeanKL,StdReturn,NumTrajs,TotalExecTime,AverageReturn,MaxKL,Time
-0.0385562,0.0,-0.0114858,2.64941,0.067736296505,10.736066102981567,300.0,0.917354,14.1457,0.119829,67.8232998313,20,10.622165203094482,20.0,0.927114,10.736064672470093
0.00577582,0.0,0.0184214,2.63793,0.121520096756,10.672078609466553,500.0,0.91149,13.9842,0.032451,128.35497653,20,10.564677476882935,55.0,0.278366,21.410931825637817
-0.0326049,0.0,-0.00982726,2.64714,0.397972285813,10.352052688598633,1600.0,0.915937,14.1136,0.0776175,469.467783772,20,10.292807579040527,460.0,0.589285,31.767367124557495
-0.0132145,600.0,0.0103263,2.64223,0.731855444946,10.462978601455688,3400.0,0.913614,14.0444,0.0743334,637.397050511,20,10.37186598777771,1635.0,0.260533,42.23563027381897
-0.049804,1500.0,-0.000587441,2.64739,0.420987951986,10.733504056930542,9000.0,0.915533,14.1171,0.216664,2083.72263029,20,10.664239645004272,5310.0,0.443478,52.98066449165344
-0.0541174,17500.0,-0.0258653,2.64709,0.946157872963,10.848462581634521,22200.0,0.915526,14.113,0.116614,1212.02310209,20,10.807636976242065,20600.0,0.636235,63.83511996269226
-0.0402266,0.0,-0.0309132,2.63416,0.885665205376,10.843420267105103,21800.0,0.909607,13.9316,0.0103249,4666.67976189,20,10.776675462722778,20310.0,0.264192,74.69549345970154
