TotalExecTime,LossBefore,AverageReturn,LossAfter,MinReturn,StdReturn,MaxKL,Perplexity,ItrTime,NumTrajs,MeanKL,Time,MaxReturn,AveragePolicyStd,Entropy,ExplainedVariance
31.23159146308899,0.0101811,550.0,-0.0212775,0.0,1106.57128103,1.32089,15.613,31.706899166107178,20,0.180199,31.70689058303833,4900.0,0.956152,2.7481,0.145533407184
33.32472515106201,-0.0126209,6085.0,-0.0227606,0.0,6302.95763908,0.315563,15.7728,33.5694420337677,20,0.0622408,65.292067527771,21000.0,0.961079,2.75829,0.307214003028
33.596811294555664,-0.0130875,6035.0,-0.0199502,0.0,8415.71595291,0.187965,15.6735,33.849504232406616,20,0.0224158,99.15377378463745,32100.0,0.958101,2.75197,0.636376436031
32.904393434524536,0.000747049,3725.0,-0.00575774,0.0,6276.13535546,0.12034,15.5713,33.149532079696655,20,0.02316,132.3338770866394,21700.0,0.954956,2.74543,0.538926564761
33.705833435058594,-0.0141705,8070.0,-0.0161787,0.0,10981.6710932,0.00905642,15.5771,34.09166097640991,20,0.00174438,166.44598293304443,32900.0,0.955132,2.7458,0.737647377606
34.0396888256073,-0.00622995,12875.0,-0.0107224,0.0,14421.784737,0.103415,15.4672,34.28682470321655,20,0.0125158,200.7396740913391,37400.0,0.951724,2.73872,0.641151830312
32.70684289932251,0.00274529,17470.0,-0.00468567,0.0,16099.9720497,0.063806,15.419,33.08141565322876,20,0.0162089,233.8336260318756,47800.0,0.950256,2.7356,0.676473404622
