Perplexity,Entropy,ExplainedVariance,NumTrajs,AverageReturn,LossAfter,MinReturn,ItrTime,StdReturn,Time,MaxKL,TotalExecTime,MeanKL,LossBefore,AveragePolicyStd,MaxReturn
13.0471,2.56857,1,20,0.0,-0.0,0.0,11.503660917282104,0.0,11.503655195236206,0.0,11.360703945159912,0.0,-0.0,0.87453,0.0
13.0471,2.56857,1,20,0.0,-0.0,0.0,11.839038372039795,0.0,23.359490871429443,0.0,11.65064001083374,0.0,-0.0,0.87453,0.0
13.0471,2.56857,1,20,0.0,-0.0,0.0,11.085978031158447,0.0,34.449010372161865,0.0,11.052696704864502,0.0,-0.0,0.87453,0.0
13.0471,2.56857,1,20,0.0,-0.0,0.0,10.74592113494873,0.0,45.20242428779602,0.0,10.57516884803772,0.0,-0.0,0.87453,0.0
13.0471,2.56857,1,20,0.0,-0.0,0.0,11.314914464950562,0.0,56.52330207824707,0.0,11.234203815460205,0.0,-0.0,0.87453,0.0
13.0471,2.56857,1,20,0.0,-0.0,0.0,11.790882349014282,0.0,68.32481646537781,0.0,11.747697591781616,0.0,-0.0,0.87453,0.0
13.0471,2.56857,1,20,0.0,-0.0,0.0,11.45816159248352,0.0,79.79314398765564,0.0,11.414135694503784,0.0,-0.0,0.87453,0.0
