LossAfter,MaxKL,NumTrajs,Perplexity,ItrTime,ExplainedVariance,MaxReturn,MeanKL,AveragePolicyStd,LossBefore,TotalExecTime,MinReturn,Entropy,Time,AverageReturn,StdReturn
-0.0500488,1.3786,20,15.3903,5.418262958526611,0.24552501896,5400.0,0.256964,0.949513,-0.00371514,5.334513425827026,0.0,2.73374,5.418258190155029,2210.0,1782.38604124
-0.0927467,2.13655,20,15.3332,5.309340715408325,0.857998021798,22700.0,0.336317,0.947673,0.00377316,5.25369119644165,2800.0,2.73002,10.731966495513916,17705.0,5494.49497224
-0.0154326,0.204304,20,15.3622,5.274178743362427,0.575404934131,21500.0,0.0577899,0.948532,-0.000508095,5.239704847335815,0.0,2.73191,16.014616012573242,7690.0,7744.60457351
-0.00911166,0.219068,20,15.3583,5.232977867126465,0.578769846049,22600.0,0.0296824,0.948361,0.00739378,5.2004430294036865,2400.0,2.73166,21.25571632385254,13425.0,7512.84732974
-0.0603289,0.744255,20,15.4152,5.218618392944336,0.786490656011,22300.0,0.0832265,0.950084,-0.0273387,5.182539224624634,0.0,2.73535,26.482556104660034,17315.0,5613.22322734
-0.0343936,0.0950149,20,15.2059,5.321162462234497,0.881354508765,22700.0,0.0188245,0.943568,-0.0200059,5.278390407562256,0.0,2.72168,31.810110092163086,18715.0,4837.17634576
-0.0210476,0.0821701,20,15.0546,4.873996734619141,0.932543448762,22900.0,0.01525,0.938851,-0.0122598,4.822139024734497,11100.0,2.71168,36.687846183776855,20465.0,2888.99203876
