NumTrajs,AveragePolicyStd,AverageReturn,Time,LossBefore,Entropy,Perplexity,ExplainedVariance,LossAfter,MinReturn,StdReturn,ItrTime,TotalExecTime,MeanKL,MaxKL,MaxReturn
20,0.947542,10.0,4.854968786239624,-0.00150573,2.72206,15.2117,0.0420163002554,-0.0366354,0.0,43.5889894354,4.854973793029785,4.796964406967163,0.225801,5.40038,200.0
20,0.947486,685.0,9.543612957000732,0.0220466,2.72056,15.1888,0.325383487377,0.00423057,0.0,947.773707169,4.6768927574157715,4.62184476852417,0.034077,0.402712,3300.0
20,0.953025,2260.0,14.284467935562134,0.0129301,2.73158,15.3571,0.676301694014,-0.0133205,500.0,1159.9137899,4.726208448410034,4.69148325920105,0.0984661,2.10803,6200.0
20,0.956209,6645.0,19.414053440093994,0.00407154,2.73804,15.4567,0.623005665824,-0.0373441,4300.0,1715.94726026,5.124638080596924,5.095883131027222,0.113417,0.173347,11800.0
20,0.957191,20715.0,24.24556589126587,-0.0206136,2.74008,15.4882,0.907463313914,-0.0812719,17600.0,1680.55794307,4.826612949371338,4.758254528045654,0.249618,0.702317,23500.0
20,0.952797,23125.0,28.959540843963623,-0.0239779,2.72977,15.3294,0.990164159304,-0.0367895,21700.0,501.871497497,4.710097789764404,4.659783840179443,0.0482277,0.0927917,23700.0
20,0.946968,23175.0,33.766627073287964,0.0197355,2.71778,15.1467,0.996611706368,0.0172647,22700.0,184.051623193,4.782128572463989,4.746609687805176,0.00847119,0.0296944,23500.0
