1MaxReturn,Time,1AveragePolicyStd,0AveragePolicyStd,MeanKLBefore,0AverageReturn,0Perplexity,ComputeUpdatedDistTime,0ExplainedVariance,1ExplainedVariance,dLoss,1ProcessExecTime,LossBefore,0StdReturn,1EnvExecTime,0PolicyExecTime,1PolicyExecTime,0EnvExecTime,1AverageReturn,LossAfter,1StdReturn,1MinReturn,0MaxReturn,1NumTrajs,0Entropy,0NumTrajs,1Perplexity,0ProcessExecTime,ItrTime,MeanKL,1Entropy,0MinReturn
0.0,1799.8537425994873,1.0,1.0,0.0,0.0,17.0795,0.38794398307800293,1,1,0.0,0.36212992668151855,0.0,0.0,10.698380470275879,3.892259359359741,15.842344760894775,10.019087314605713,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.3543891906738281,46.425621032714844,0.0,2.83788,0.0
0.0,1845.4420013427734,1.0,1.0,0.0,0.0,17.0795,0.42001938819885254,1,1,0.0,0.3730776309967041,0.0,0.0,10.483046770095825,4.002776622772217,15.424343824386597,9.933548212051392,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.3618156909942627,45.576754331588745,0.0,2.83788,0.0
0.0,1893.6997306346893,1.0,1.0,0.0,0.0,17.0795,0.4079599380493164,1,1,0.0,0.3851349353790283,0.0,0.0,10.464131593704224,4.333999156951904,15.66242527961731,10.528555631637573,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.41658902168273926,47.13817572593689,0.0,2.83788,0.0
0.0,1939.5467751026154,1.0,1.0,0.0,0.0,17.0795,0.4130415916442871,1,1,0.0,0.3625006675720215,0.0,0.0,10.394460439682007,4.229543447494507,15.02127480506897,9.989777565002441,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.37903499603271484,45.84058141708374,0.0,2.83788,0.0
0.0,1985.91450381279,1.0,1.0,0.0,0.0,17.0795,0.41542840003967285,1,1,0.0,0.39653873443603516,0.0,0.0,10.499385356903076,3.258984088897705,15.141746759414673,9.889663934707642,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.35741496086120605,45.16351008415222,0.0,2.83788,0.0
0.0,2033.3379752635956,1.0,1.0,0.0,0.0,17.0795,0.4957847595214844,1,1,0.0,0.38294291496276855,0.0,0.0,11.015270233154297,3.536853075027466,16.350810766220093,10.062337398529053,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.3601863384246826,47.41655683517456,0.0,2.83788,0.0
0.0,2083.306731939316,1.0,1.0,0.0,0.0,17.0795,0.524721622467041,1,1,0.0,0.40730857849121094,0.0,0.0,11.030567646026611,4.170159339904785,16.09765124320984,10.334436655044556,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.40799927711486816,48.16129112243652,0.0,2.83788,0.0
0.0,2131.600222349167,1.0,1.0,0.0,0.0,17.0795,0.4093632698059082,1,1,0.0,0.4125194549560547,0.0,0.0,11.133849620819092,4.322365999221802,16.47881293296814,10.135691165924072,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.39672231674194336,48.27654719352722,0.0,2.83788,0.0
0.0,2179.212441444397,1.0,1.0,0.0,0.0,17.0795,0.4163186550140381,1,1,0.0,0.3648686408996582,0.0,0.0,10.847774267196655,3.532045602798462,15.578567266464233,9.915547847747803,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.3483006954193115,46.45583915710449,0.0,2.83788,0.0
0.0,2227.5061073303223,1.0,1.0,0.0,0.0,17.0795,0.43029022216796875,1,1,0.0,0.38303446769714355,0.0,0.0,11.15331220626831,4.231351613998413,16.741700649261475,10.378312110900879,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.36912083625793457,48.27357816696167,0.0,2.83788,0.0
0.0,2275.853790283203,1.0,1.0,0.0,0.0,17.0795,0.37957262992858887,1,1,0.0,0.4074854850769043,0.0,0.0,10.677623510360718,3.9100375175476074,16.459643840789795,9.92112946510315,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.364884614944458,47.17490911483765,0.0,2.83788,0.0
0.0,2324.5684263706207,1.0,1.0,0.0,0.0,17.0795,0.5411684513092041,1,1,0.0,0.38613009452819824,0.0,0.0,10.922236442565918,3.7360734939575195,16.60929799079895,10.4691481590271,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.3820679187774658,48.695618867874146,0.0,2.83788,0.0
0.0,2375.8856904506683,1.0,1.0,0.0,0.0,17.0795,0.3798222541809082,1,1,0.0,0.4041447639465332,0.0,0.0,11.42786693572998,4.656850576400757,17.041706085205078,10.371977806091309,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.38788294792175293,50.2055299282074,0.0,2.83788,0.0
0.0,2422.5969667434692,1.0,1.0,0.0,0.0,17.0795,0.42793989181518555,1,1,0.0,0.37870168685913086,0.0,0.0,10.551929712295532,4.080036878585815,15.903584241867065,10.138638257980347,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.3829977512359619,46.70131516456604,0.0,2.83788,0.0
0.0,2469.120440006256,1.0,1.0,0.0,0.0,17.0795,0.42689085006713867,1,1,0.0,0.35738420486450195,0.0,0.0,10.352730751037598,3.979320764541626,15.099947929382324,10.179529666900635,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.3829059600830078,45.43749713897705,0.0,2.83788,0.0
0.0,2518.372534751892,1.0,1.0,0.0,0.0,17.0795,0.4060215950012207,1,1,0.0,0.3951101303100586,0.0,0.0,11.201543092727661,4.955846071243286,16.979671239852905,10.016154527664185,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.3761482238769531,49.24251365661621,0.0,2.83788,0.0
0.0,2567.2278575897217,1.0,1.0,0.0,0.0,17.0795,0.4053213596343994,1,1,0.0,0.3667926788330078,0.0,0.0,11.034960508346558,3.9911603927612305,16.97444725036621,10.323405742645264,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.3732576370239258,47.723140716552734,0.0,2.83788,0.0
