MaxKL,MeanKL,MinReturn,Time,AveragePolicyStd,StdReturn,ExplainedVariance,LossBefore,LossAfter,Entropy,NumTrajs,MaxReturn,AverageReturn,TotalExecTime,ItrTime,Perplexity
148.591,1.04356,0.0,16.7291419506073,1.00066,130.766968306,0.0648326065518,0.00305177,-0.306224,2.8392,20,600.0,30.0,16.40865707397461,16.729148626327515,17.1021
0.0,0.0,0.0,32.535305976867676,1.0022,0.0,1,-0.0,-0.0,2.84225,20,0.0,0.0,15.646924257278442,15.786933183670044,17.1544
531.68,4.7796,0.0,48.1765296459198,1.0022,217.887585695,0.195918415356,-0.00345268,0.88183,2.84225,20,1000.0,55.0,15.474500179290771,15.634742498397827,17.1544
19.3188,0.125931,0.0,63.884785652160645,1.00133,43.5889894354,0.217620041402,-0.000428841,0.0638344,2.84053,20,200.0,10.0,15.508078575134277,15.695875406265259,17.1248
339.203,6.84634,0.0,79.89039611816406,1.00122,87.1779788708,0.141389702739,-0.0023726,0.73391,2.84031,20,400.0,20.0,15.723675012588501,15.970188856124878,17.1211
90.7956,0.921578,0.0,96.03135442733765,1.00062,65.3834841531,0.0679410083047,0.00772119,0.141491,2.83913,20,300.0,15.0,16.024401426315308,16.12851071357727,17.1008
0.0329471,0.000289706,0.0,111.82803535461426,1.00256,217.944947177,0.160788903023,0.00648792,0.00579307,2.84299,20,1000.0,50.0,15.45970106124878,15.78424882888794,17.167
