StdReturn,Entropy,LossBefore,TotalExecTime,MaxKL,Time,ItrTime,ExplainedVariance,LossAfter,AveragePolicyStd,MinReturn,AverageReturn,MeanKL,NumTrajs,Perplexity,MaxReturn
0.0,2.67957,-0.0,19.51947283744812,0.0,19.640061616897583,19.64006471633911,1,-0.0,0.92455,0.0,0.0,0.0,20,14.5788,0.0
0.0,2.67957,-0.0,19.346134424209595,0.0,39.123908042907715,19.478053092956543,1,-0.0,0.92455,0.0,0.0,0.0,20,14.5788,0.0
0.0,2.67957,-0.0,19.053540468215942,0.0,58.28292274475098,19.154700994491577,1,-0.0,0.92455,0.0,0.0,0.0,20,14.5788,0.0
0.0,2.67957,-0.0,18.96492886543274,0.0,77.33505201339722,19.036209106445312,1,-0.0,0.92455,0.0,0.0,0.0,20,14.5788,0.0
0.0,2.67957,-0.0,19.5471453666687,0.0,96.97901940345764,19.62850785255432,1,-0.0,0.92455,0.0,0.0,0.0,20,14.5788,0.0
0.0,2.67957,-0.0,19.089373350143433,0.0,116.13935160636902,19.14710235595703,1,-0.0,0.92455,0.0,0.0,0.0,20,14.5788,0.0
0.0,2.67957,-0.0,18.649750232696533,0.0,135.02330827713013,18.876643896102905,1,-0.0,0.92455,0.0,0.0,0.0,20,14.5788,0.0
