MaxReturn,Perplexity,LossAfter,MinReturn,Entropy,AveragePolicyStd,MaxKL,NumTrajs,Time,TotalExecTime,AverageReturn,ExplainedVariance,StdReturn,LossBefore,ItrTime,MeanKL
2400.0,14.777,-0.0228292,0.0,2.69307,0.930467,1.52344,20,7.414671182632446,7.354463577270508,205.0,0.0803723351191,523.90361709,0.00456701,7.41467809677124,0.181322
10500.0,14.8447,-0.0803336,1100.0,2.69764,0.932417,1.57671,20,14.350677013397217,6.812044620513916,4740.0,0.187744280721,2261.72500539,-0.00704996,6.930889368057251,0.251937
22400.0,14.7924,-0.045531,17500.0,2.69412,0.930751,0.768549,20,21.110233306884766,6.636209726333618,20410.0,0.932095492858,1365.61341528,-0.00706115,6.755037546157837,0.161605
22700.0,14.7403,-0.0257568,19000.0,2.69059,0.929161,0.923131,20,28.384601354599,7.167604446411133,21295.0,0.962789239769,1030.76427955,0.000240378,7.251468658447266,0.101941
22900.0,14.7421,-0.0744677,15400.0,2.69071,0.92925,0.971472,20,35.54781126976013,7.121218919754028,19630.0,0.863997677045,1874.85999477,-0.00734576,7.150635242462158,0.231838
20300.0,14.688,-0.0794526,11100.0,2.68703,0.927489,1.29677,20,42.78609228134155,7.191410541534424,16285.0,0.696005138821,2880.15190572,-0.00773758,7.234543800354004,0.297076
22500.0,14.6313,-0.0680414,13300.0,2.68316,0.925675,1.70857,20,50.11718392372131,7.2636988162994385,18215.0,0.782137520178,3087.11434838,0.00305846,7.3260273933410645,0.272183
