MaxKL,AverageReturn,LossBefore,MinReturn,Entropy,Perplexity,LossAfter,MeanKL,NumTrajs,ExplainedVariance,AveragePolicyStd,TotalExecTime,Time,StdReturn,MaxReturn,ItrTime
0.623893,380.0,-0.0156873,0.0,3.08155,21.7921,-0.0199677,0.00791883,20,0.548322491838,1.12957,23.567755937576294,23.660236358642578,1018.1355509,4500.0,23.66024160385132
1.08,720.0,-0.0068545,0.0,3.06586,21.4529,-0.0138162,0.0230924,20,0.523337557532,1.12075,25.08588671684265,48.95772862434387,980.612053771,3400.0,25.28451704978943
0.446086,265.0,-0.00453759,0.0,3.06243,21.3795,-0.00930126,0.00339412,20,0.436982552212,1.11883,30.10939598083496,79.16628956794739,627.116416625,2400.0,30.205660104751587
0.708316,415.0,0.0149443,0.0,3.06017,21.3311,0.00912169,0.0119483,20,0.469873764053,1.11756,22.895395278930664,102.15681290626526,944.073620011,3500.0,22.984658241271973
0.254697,680.0,-0.00730642,0.0,3.06764,21.4911,-0.0104313,0.00633944,20,0.622894160867,1.12174,24.859416961669922,127.11951923370361,1046.70912865,3900.0,24.936567068099976
0.0214353,345.0,-0.00654591,0.0,3.06398,21.4127,-0.00828283,0.000742127,20,0.414613161235,1.1197,26.272677183151245,153.4875316619873,809.614105608,3500.0,26.3579044342041
0.163245,355.0,-0.00870649,0.0,3.06071,21.3427,-0.0114536,0.00122392,20,0.76359766968,1.11786,25.102816104888916,178.72636342048645,715.174803807,2900.0,25.229061126708984
