Time,MinReturn,ItrTime,LossAfter,MeanKL,Perplexity,MaxKL,AveragePolicyStd,AverageReturn,LossBefore,TotalExecTime,ExplainedVariance,MaxReturn,NumTrajs,Entropy,StdReturn
10.280570268630981,0.0,10.280572652816772,-0.0579616,0.431691,14.777,2.84314,0.930467,1865.0,0.0171949,10.145738124847412,0.0623141917802,7800.0,20,2.69307,1944.2929306
20.344592809677124,12800.0,10.057151794433594,-0.0493614,0.100076,15.0333,0.687142,0.938399,18140.0,-0.021122,9.97322416305542,0.791385079005,22300.0,20,2.71027,2777.1208112
30.571900367736816,14300.0,10.212894678115845,-0.00456039,0.0132622,14.8754,0.326864,0.933473,20040.0,0.00341431,10.151779890060425,0.922010739228,22000.0,20,2.69971,1835.59254738
40.771546602249146,18000.0,10.193679094314575,-0.037624,0.0527141,14.9008,0.858979,0.934238,20990.0,-0.0214635,10.06374454498291,0.951583089591,22800.0,20,2.70141,1307.63144655
50.851823568344116,11200.0,10.074434041976929,-0.0364659,0.124285,14.7417,0.795356,0.929286,19000.0,0.00225573,10.028510332107544,0.828119164627,21900.0,20,2.69068,2776.14841102
60.78513026237488,12400.0,9.918302536010742,-0.0440857,0.11451,14.7584,0.73089,0.92972,17445.0,-0.00518338,9.878149509429932,0.783194064463,20900.0,20,2.69181,2256.87283647
71.54564642906189,11000.0,10.753398418426514,-0.0644065,0.140148,14.7202,0.663899,0.928444,18785.0,-0.0254523,10.698338985443115,0.804401533731,22000.0,20,2.68922,2745.04553696
