NumTrajs,MinReturn,Entropy,LossAfter,AverageReturn,ItrTime,MaxReturn,MeanKL,Perplexity,Time,MaxKL,AveragePolicyStd,StdReturn,LossBefore,ExplainedVariance,TotalExecTime
20,400.0,2.56857,-0.121582,4200.0,11.63948392868042,6800.0,0.79261,13.0471,11.63947868347168,1.67183,0.87453,1841.19526395,-0.0137725,0.376983543677,11.544960975646973
20,15400.0,2.5548,-0.0565511,18200.0,11.865434408187866,20100.0,0.152813,12.8687,23.524059534072876,0.340818,0.868601,1372.95302177,-0.0224195,0.923138503267,11.690596103668213
20,14700.0,2.54359,-0.00832438,17805.0,11.581496000289917,20700.0,0.0327711,12.7252,35.10985207557678,0.0588918,0.863738,1571.77447492,0.00252062,0.881614887522,11.45970344543457
20,17100.0,2.54485,-0.014874,19500.0,11.761051177978516,20600.0,0.00642949,12.7413,46.87916135787964,0.0206555,0.864224,764.198926982,-0.0108978,0.974456520422,11.705843925476074
20,16300.0,2.5394,-0.0657381,19130.0,11.5896737575531,20700.0,0.163163,12.672,58.474958658218384,0.428363,0.861672,1054.56152025,-0.0277453,0.952781780762,11.523378849029541
20,10900.0,2.52553,-0.0796317,14190.0,11.30950140953064,18500.0,0.285123,12.4975,69.80203175544739,0.527787,0.855702,2298.891037,-0.0204906,0.724287487218,11.263509273529053
20,12900.0,2.51528,-0.0894976,16740.0,11.314291954040527,18300.0,0.239621,12.3701,81.12158823013306,0.428248,0.85135,1432.27092409,-0.0416061,0.883597854505,11.225294828414917
