AveragePolicyStd,Time,NumTrajs,AverageReturn,ExplainedVariance,MinReturn,MeanKL,LossAfter,TotalExecTime,MaxKL,Perplexity,StdReturn,Entropy,ItrTime,MaxReturn,LossBefore
0.930467,12.179930210113525,20,0.0,1,0.0,0.0,-0.0,12.046328783035278,0.0,14.777,0.0,2.69307,12.179936170578003,0.0,-0.0
0.930467,24.230380058288574,20,0.0,1,0.0,0.0,-0.0,11.910826206207275,0.0,14.777,0.0,2.69307,12.045770645141602,0.0,-0.0
0.930467,35.48579931259155,20,0.0,1,0.0,0.0,-0.0,11.209856271743774,0.0,14.777,0.0,2.69307,11.244312286376953,0.0,-0.0
0.930467,46.87380528450012,20,0.0,1,0.0,0.0,-0.0,11.347543716430664,0.0,14.777,0.0,2.69307,11.383693218231201,0.0,-0.0
0.930467,58.14854621887207,20,0.0,1,0.0,0.0,-0.0,11.217327356338501,0.0,14.777,0.0,2.69307,11.269865036010742,0.0,-0.0
0.930467,69.60384774208069,20,0.0,1,0.0,0.0,-0.0,11.377793312072754,0.0,14.777,0.0,2.69307,11.449883222579956,0.0,-0.0
0.930467,81.42895030975342,20,0.0,1,0.0,0.0,-0.0,11.738188982009888,0.0,14.777,0.0,2.69307,11.820030450820923,0.0,-0.0
