Time,Entropy,LossAfter,MeanKL,Perplexity,MaxKL,LossBefore,AveragePolicyStd,AverageReturn,ExplainedVariance,TotalExecTime,NumTrajs,MaxReturn,ItrTime,StdReturn,MinReturn
15.01482343673706,2.849,-0.0,0.0,17.2706,0.0,-0.0,1.00568,0.0,1,14.769869804382324,20,0.0,15.01483154296875,0.0,0.0
32.24868988990784,2.849,-0.0,0.0,17.2706,0.0,-0.0,1.00568,0.0,1,16.90218734741211,20,0.0,17.22585916519165,0.0,0.0
49.883596420288086,2.849,0.00213471,0.188332,17.2706,22.9196,-0.00995635,1.00568,25.0,0.114721272327,17.470395803451538,20,300.0,17.614579439163208,69.8212002188,0.0
66.43875765800476,2.84402,-0.00718768,0.0144724,17.1848,2.42756,-0.00670242,1.00325,45.0,0.16187365065,16.30315589904785,20,800.0,16.55064582824707,174.570902501,0.0
81.95199155807495,2.84067,8.46545,68.4225,17.1273,3237.86,-0.00335956,1.00158,50.0,0.119377517784,15.30166506767273,20,500.0,15.50056529045105,128.452325787,0.0
97.99640130996704,2.83899,0.0479005,0.254725,17.0986,31.6684,0.0172066,1.00065,75.0,0.209827945188,15.788504123687744,20,800.0,16.03461480140686,186.74849397,0.0
115.07330417633057,2.8476,0.0137823,0.253693,17.2463,26.1584,0.0260993,1.00498,5.0,0.034779068718,17.004109382629395,20,100.0,17.0543155670166,21.7944947177,0.0
