StdReturn,Time,NumTrajs,TotalExecTime,MaxKL,Entropy,MaxReturn,Perplexity,ItrTime,ExplainedVariance,LossBefore,MeanKL,AveragePolicyStd,AverageReturn,LossAfter,MinReturn
1610.24066524,20.435110092163086,20,20.347249031066895,1.97276,3.08155,4800.0,21.7921,20.435112237930298,0.432706250992,0.00805197,0.0155769,1.12957,925.0,0.000826374,0.0
1036.95467596,40.183576345443726,20,19.623345375061035,0.334,3.0896,4100.0,21.9683,19.7428982257843,0.270341859833,0.0126601,0.00574315,1.13414,535.0,0.0104159,0.0
1590.05503049,64.59758687019348,20,24.343894481658936,0.174574,3.09593,6000.0,22.1078,24.410669088363647,0.396953997054,0.0143389,0.00169999,1.13775,765.0,0.0118829,0.0
981.9750506,81.47988605499268,20,16.802329540252686,0.0883204,3.1031,4100.0,22.2669,16.874191284179688,0.39000871675,0.000113028,0.00314054,1.14185,485.0,-0.00182166,0.0
1408.00390624,98.950612783432,20,17.306662797927856,1.16499,3.10316,5000.0,22.2681,17.45400857925415,0.395999675037,0.00730602,0.0129498,1.14192,555.0,0.00183522,0.0
484.148737476,116.43715381622314,20,17.367507219314575,0.193414,3.10681,1800.0,22.3496,17.477729082107544,0.328957315059,0.00602868,0.00267297,1.14397,160.0,0.00416059,0.0
1353.98485959,133.93957662582397,20,17.4179265499115,1.22188,3.10982,4900.0,22.4171,17.486038208007812,0.308187863759,-0.0121573,0.00318561,1.1457,515.0,-0.0146659,0.0
