MaxKL,AveragePolicyStd,StdReturn,MaxReturn,Perplexity,LossBefore,MinReturn,Entropy,ItrTime,NumTrajs,TotalExecTime,Time,LossAfter,AverageReturn,MeanKL,ExplainedVariance
0.0,0.935103,0.0,0.0,14.8902,-0.0,0.0,2.7007,10.57758378982544,20,10.506420373916626,10.577580213546753,-0.0,0.0,0.0,1
0.0,0.935103,0.0,0.0,14.8902,-0.0,0.0,2.7007,10.691608905792236,20,10.641745328903198,21.27328848838806,-0.0,0.0,0.0,1
0.0,0.935103,0.0,0.0,14.8902,-0.0,0.0,2.7007,10.688650131225586,20,10.6501944065094,31.964813947677612,-0.0,0.0,0.0,1
0.0,0.935103,0.0,0.0,14.8902,-0.0,0.0,2.7007,10.782796621322632,20,10.728180170059204,42.7511203289032,-0.0,0.0,0.0,1
0.0,0.935103,0.0,0.0,14.8902,-0.0,0.0,2.7007,10.806419134140015,20,10.724355697631836,53.56121802330017,-0.0,0.0,0.0,1
0.0,0.935103,0.0,0.0,14.8902,-0.0,0.0,2.7007,10.458268642425537,20,10.400025129318237,64.02365350723267,-0.0,0.0,0.0,1
0.0,0.935103,0.0,0.0,14.8902,-0.0,0.0,2.7007,10.897975206375122,20,10.839051246643066,74.9297468662262,-0.0,0.0,0.0,1
