MaxReturn,Time,TotalExecTime,StdReturn,ItrTime,ExplainedVariance,LossAfter,MeanKL,MinReturn,NumTrajs,Entropy,Perplexity,AveragePolicyStd,LossBefore,AverageReturn,MaxKL
1600.0,11.645498991012573,11.543879985809326,545.985347789,11.645503997802734,0.594076252186,-0.0556305,0.189759,0.0,20,2.69307,14.777,0.930467,-0.00650425,830.0,2.06187
2300.0,22.83861994743347,11.05953574180603,329.051667675,11.183675289154053,0.860778214732,-0.00259367,0.0190668,800.0,20,2.68657,14.6812,0.927432,0.00456786,1585.0,0.319914
1800.0,34.81648302078247,11.922608613967896,548.999089252,11.972387075424194,0.775287384054,-0.0444695,0.104538,0.0,20,2.68885,14.7148,0.928674,-0.0168612,1260.0,2.84895
3200.0,46.36508512496948,11.47848629951477,518.145732396,11.540952920913696,0.797973140297,-0.0150522,0.0856078,1300.0,20,2.68042,14.5913,0.924767,0.0110959,1745.0,0.604191
9700.0,57.837676763534546,11.403268337249756,2228.19994614,11.462754726409912,0.439997110779,-0.0355805,0.172772,900.0,20,2.68597,14.6724,0.9273,0.00194532,4425.0,0.648497
22400.0,69.46023201942444,11.527206897735596,2288.3618595,11.614742040634155,0.843540790126,-0.0572576,0.111378,12800.0,20,2.68694,14.6867,0.92774,-0.0293068,19520.0,0.75752
22300.0,81.0018560886383,11.458861351013184,4540.84518565,11.538961410522461,0.8908600139,-0.00973548,0.0120423,0.0,20,2.67229,14.4731,0.920916,-0.00557963,19635.0,0.109796
