MaxReturn,TotalExecTime,MaxKL,MinReturn,Perplexity,LossBefore,MeanKL,StdReturn,AverageReturn,AveragePolicyStd,NumTrajs,Entropy,ExplainedVariance,ItrTime,Time,LossAfter
300.0,7.850353717803955,0.0313956,0.0,11.7087,-0.00491521,0.00279816,65.3834841531,15.0,0.828509,20,2.46033,0.0297351922467,7.903800964355469,7.903798818588257,-0.00759483
1200.0,7.708554983139038,0.0418427,0.0,11.6513,-0.00934129,0.0178,273.678643668,110.0,0.826268,20,2.45541,0.0362952356137,7.766000509262085,15.672495603561401,-0.0148375
3900.0,7.71441388130188,0.212857,0.0,11.597,0.00585734,0.113129,1084.38922901,990.0,0.824409,20,2.45074,0.14480712146,7.766066789627075,23.44283652305603,-0.0236717
20300.0,7.84508204460144,0.246995,9100.0,11.631,-0.00642196,0.15998,3168.21716427,15020.0,0.825705,20,2.45367,0.488136334619,7.897747993469238,31.344196557998657,-0.0603135
36800.0,7.275607109069824,0.199865,0.0,11.5937,0.0154624,0.0390444,11135.3435062,23625.0,0.824431,20,2.45046,0.778599146822,7.327913045883179,38.68819856643677,0.00126999
40200.0,7.838858366012573,0.037025,0.0,11.6837,-0.00898086,0.0112269,8386.02855946,35705.0,0.827572,20,2.45819,0.833001770511,7.880095958709717,46.576643228530884,-0.0140338
40300.0,7.840574264526367,0.0218088,0.0,11.6313,0.00657062,0.00391229,8476.55000575,36710.0,0.825663,20,2.4537,0.83767846654,7.868666887283325,54.44956827163696,0.00455361
