1EnvExecTime,0MaxReturn,0Perplexity,MeanKLBefore,Time,0NumTrajs,1ExplainedVariance,0AverageReturn,0MinReturn,0PolicyExecTime,0ExplainedVariance,0Entropy,1StdReturn,1Entropy,1MaxReturn,1AveragePolicyStd,0AveragePolicyStd,0StdReturn,1MinReturn,MeanKL,ItrTime,LossBefore,0ProcessExecTime,dLoss,1NumTrajs,1PolicyExecTime,1Perplexity,1ProcessExecTime,LossAfter,ComputeUpdatedDistTime,1AverageReturn,0EnvExecTime
49.99645376205444,5300.0,15.8738,2.32830688063e-09,9811.42416357994,1200,0.0127658662942,144.5,0.0,87.08478546142578,0.0135905012037,2.76467,630.038970356,2.76298,5300.0,0.963312,0.964115,564.523176377,0.0,0.00340008409694,316.2381408214569,6.98491930962e-10,2.0404698848724365,0.000830427510664,1200,117.04322910308838,15.8471,2.0109786987304688,-0.000830426812172,0.18125367164611816,164.75,48.933653354644775
47.885119915008545,5700.0,15.8425,1.86264692559e-09,10124.598310470581,1200,0.014950314813,156.333333333,0.0,86.82448554039001,0.0153058033495,2.7627,625.890426823,2.76187,5500.0,0.962768,0.963175,579.160215791,0.0,0.00439270073548,309.55787682533264,-4.65661287308e-10,2.0006871223449707,0.000276694365311,1200,113.59327220916748,15.8294,1.9651484489440918,-0.000276694830973,0.14240026473999023,183.083333333,48.330132246017456
48.48085141181946,5100.0,15.869,3.25962989933e-09,10447.314519643784,1200,0.017980977407,144.916666667,0.0,88.96102023124695,0.0153240647562,2.76437,602.676893119,2.762,4500.0,0.962847,0.963981,563.788518024,0.0,0.00652242451906,320.1606707572937,5.52972778678e-10,1.9302606582641602,0.00122930851649,1200,121.63643193244934,15.8315,1.8988165855407715,-0.00122930796351,0.12531161308288574,170.75,46.78700637817383
45.93933892250061,5300.0,16.0595,-9.31322907682e-10,10755.185099840164,1200,0.0188501376159,125.916666667,0.0,81.04921102523804,0.0131691812495,2.7763,627.284220314,2.77613,5000.0,0.969652,0.969732,525.835835969,0.0,0.00817288458347,304.763680934906,-2.32830643654e-10,1.990574836730957,0.00260186754167,1200,119.11471462249756,16.0568,1.8264362812042236,-0.0026018677745,0.17595601081848145,188.916666667,47.18403601646423
44.52757668495178,4300.0,16.0229,1.39698297374e-09,11058.566427230835,1200,0.0158081211272,139.166666667,0.0,84.90464901924133,0.0120682867017,2.77402,615.943128462,2.77138,5600.0,0.967344,0.968631,542.800735896,0.0,0.00733795296401,300.9739556312561,-6.98491930962e-10,1.8825933933258057,0.00239159818739,1200,115.33461856842041,15.9806,1.7646684646606445,-0.00239159888588,0.13332223892211914,166.25,45.274171590805054
43.02539873123169,5500.0,15.9768,1.25728538691e-08,11355.656229257584,1200,0.0184613800921,179.083333333,0.0,84.32897210121155,0.0169726682001,2.77114,692.963663469,2.76637,6000.0,0.964916,0.967228,641.252025121,0.0,0.00888684391975,294.2257025241852,1.04773789644e-09,1.7375504970550537,0.00207940547261,1200,111.62546944618225,15.9009,1.718384027481079,-0.00207940442488,0.12437891960144043,201.166666667,42.369149923324585
43.54580473899841,5200.0,15.9825,-2.79396461522e-09,11655.804659605026,1200,0.0166066720533,138.75,0.0,82.27639150619507,0.0137728105045,2.77149,624.648784652,2.77277,5600.0,0.968007,0.967386,559.886986364,0.0,0.00166776601691,297.4232270717621,-1.16415321827e-10,1.7542297840118408,4.95122512802e-05,1200,116.18343329429626,16.0029,1.700390338897705,-4.95123676956e-05,0.1295778751373291,170.75,42.16975283622742
42.89073204994202,4500.0,15.9698,-4.65661453841e-10,11948.60651731491,1200,0.0216865564394,170.083333333,0.0,78.41466236114502,0.0195080390638,2.7707,718.871989648,2.77219,5900.0,0.967748,0.966999,592.646600476,0.0,0.00553715368733,290.0225691795349,-1.04773789644e-09,1.7568385601043701,0.000897209742106,1200,115.95206761360168,15.9937,1.7188377380371094,-0.000897210789844,0.12571167945861816,215.75,42.31779479980469
43.459187269210815,4700.0,15.9934,1.86264281776e-09,12244.389575958252,1200,0.0202074099281,147.166666667,0.0,79.07761216163635,0.0186024741121,2.77218,631.277535153,2.77389,5000.0,0.968559,0.967737,548.824779769,0.0,0.00950297992676,292.9622504711151,-1.39698386192e-09,1.759117841720581,0.000755553832278,1200,117.95550918579102,16.0209,1.7492413520812988,-0.000755555229262,0.12140011787414551,178.083333333,42.01337265968323
42.60566806793213,4700.0,15.9558,4.1909542503e-09,12537.698885917664,1200,0.0172701571213,155.666666667,0.0,80.0309693813324,0.0151385708622,2.76982,618.539672445,2.76674,4900.0,0.965111,0.966584,572.859397138,0.0,0.00257183448412,290.42566657066345,1.27329258248e-11,1.7804937362670898,1.58896855282e-05,1200,114.46302533149719,15.9067,1.6895499229431152,-1.58896727953e-05,0.1731724739074707,171.416666667,42.35230231285095
41.162973403930664,4300.0,15.9561,-1.39698508317e-09,12813.72315788269,1200,0.0167392185026,171.083333333,0.0,75.10474967956543,0.0135103516382,2.76984,586.406849428,2.76563,4700.0,0.964551,0.966589,595.137653311,0.0,0.00667500449345,273.31662464141846,2.32830643654e-10,1.688671350479126,0.000939274905249,1200,103.70422983169556,15.889,1.597609043121338,-0.000939274672419,0.1160888671875,168.083333333,40.75311541557312
41.30356431007385,4300.0,15.8944,1.05471187339e-15,13089.327147245407,1200,0.0178240228891,139.916666667,0.0,74.44425773620605,0.0135678943716,2.76597,672.686771875,2.77096,5700.0,0.967128,0.964712,555.966119821,0.0,0.000778395682573,272.98689556121826,-4.65661287308e-10,1.6599621772766113,6.11261930317e-06,1200,106.37535405158997,15.9739,1.6000277996063232,-6.11308496445e-06,0.12934255599975586,188.416666667,40.833160400390625
41.38630723953247,5100.0,15.8528,-2.32830710267e-09,13363.64831995964,1200,0.0156819903896,151.833333333,0.0,71.58495783805847,0.0135166491492,2.76334,592.62213931,2.76125,4900.0,0.962447,0.963446,569.689949788,0.0,0.00739866821095,271.50019550323486,4.65661287308e-10,1.664703369140625,0.00142919970676,1200,108.08542132377625,15.8196,1.6420936584472656,-0.0014291992411,0.12729454040527344,157.0,40.596837282180786
41.416869163513184,4700.0,15.6446,0.0,13641.5754404068,1200,0.0157827723813,163.333333333,0.0,72.00824618339539,0.0141188468372,2.75012,724.920512884,2.75046,6000.0,0.957293,0.957128,596.745804808,0.0,0.00862644892186,274.7264914512634,1.7462298274e-10,1.6604125499725342,0.00101993844146,1200,111.12709283828735,15.6498,1.6320009231567383,-0.00101993826684,0.11993837356567383,209.5,40.49113941192627
