NumTrajs,MaxReturn,LossAfter,AverageReturn,MinReturn,Time,AveragePolicyStd,ExplainedVariance,ItrTime,MaxKL,Entropy,MeanKL,LossBefore,TotalExecTime,Perplexity,StdReturn
20,2200.0,0.00611602,170.0,0.0,16.74097228050232,1.00568,0.191986865785,16.74097990989685,0.0199364,2.849,0.00242837,0.0092937,16.461156845092773,17.2706,533.947562968
20,0.0,-0.0,0.0,0.0,33.17104172706604,1.01031,1,16.416248559951782,0.0,2.8583,0.0,-0.0,16.154703378677368,17.4318,0.0
20,7500.0,0.373861,375.0,0.0,49.42530274391174,1.01031,0.137727993184,16.231067419052124,295.296,2.8583,5.37737,-0.0166748,16.049545764923096,17.4318,1634.58710383
20,6500.0,-0.0426258,565.0,0.0,65.37927722930908,1.00617,0.0761551847545,15.90333104133606,35.1298,2.84996,0.298896,-0.0100652,15.678317070007324,17.2871,1620.27003922
20,10500.0,0.246338,615.0,0.0,81.58889865875244,1.00365,0.051283850288,16.182867527008057,991.169,2.84493,11.6222,0.0147499,15.957801342010498,17.2003,2301.36372614
20,4000.0,0.0127109,285.0,0.0,100.15306878089905,1.00739,0.144945901097,18.544684171676636,11.5245,2.8523,0.0404987,-0.00799603,18.21248197555542,17.3276,889.536396108
20,5500.0,-0.0189597,275.0,0.0,117.09698033332825,1.00539,0.251609166345,16.90031599998474,0.18482,2.8483,0.00100974,-0.017792,16.856075525283813,17.2585,1198.69720947
