NumTrajs,MaxReturn,Time,StdReturn,ItrTime,ExplainedVariance,AveragePolicyStd,MinReturn,Entropy,AverageReturn,MeanKL,TotalExecTime,LossAfter,Perplexity,MaxKL,LossBefore
20,0.0,12.556210279464722,0.0,12.556217193603516,1,0.92455,0.0,2.67957,0.0,0.0,12.477791786193848,-0.0,14.5788,0.0,-0.0
20,0.0,24.484328031539917,0.0,11.921968460083008,1,0.92455,0.0,2.67957,0.0,0.0,11.819226264953613,-0.0,14.5788,0.0,-0.0
20,0.0,36.68557953834534,0.0,12.198071956634521,1,0.92455,0.0,2.67957,0.0,0.0,12.15396523475647,-0.0,14.5788,0.0,-0.0
20,0.0,49.167078495025635,0.0,12.473052263259888,1,0.92455,0.0,2.67957,0.0,0.0,12.393747329711914,-0.0,14.5788,0.0,-0.0
20,0.0,61.77227568626404,0.0,12.593913316726685,1,0.92455,0.0,2.67957,0.0,0.0,12.538590431213379,-0.0,14.5788,0.0,-0.0
20,0.0,74.08300566673279,0.0,12.2982759475708,1,0.92455,0.0,2.67957,0.0,0.0,12.18771481513977,-0.0,14.5788,0.0,-0.0
20,0.0,86.09833645820618,0.0,12.006274461746216,1,0.92455,0.0,2.67957,0.0,0.0,11.930368185043335,-0.0,14.5788,0.0,-0.0
