MaxReturn,Perplexity,AveragePolicyStd,MinReturn,MeanKL,MaxKL,LossBefore,ExplainedVariance,AverageReturn,Time,LossAfter,TotalExecTime,NumTrajs,StdReturn,Entropy,ItrTime
0.0,14.8902,0.935103,0.0,0.0,0.0,-0.0,1,0.0,12.395541906356812,-0.0,12.304792642593384,20,0.0,2.7007,12.395547866821289
0.0,14.8902,0.935103,0.0,0.0,0.0,-0.0,1,0.0,24.917489528656006,-0.0,12.421756267547607,20,0.0,2.7007,12.509783506393433
0.0,14.8902,0.935103,0.0,0.0,0.0,-0.0,1,0.0,37.179157972335815,-0.0,12.18889331817627,20,0.0,2.7007,12.253662824630737
0.0,14.8902,0.935103,0.0,0.0,0.0,-0.0,1,0.0,49.21378302574158,-0.0,11.98733377456665,20,0.0,2.7007,12.029056310653687
0.0,14.8902,0.935103,0.0,0.0,0.0,-0.0,1,0.0,61.39433765411377,-0.0,12.110666275024414,20,0.0,2.7007,12.175614833831787
0.0,14.8902,0.935103,0.0,0.0,0.0,-0.0,1,0.0,73.48413729667664,-0.0,11.997156381607056,20,0.0,2.7007,12.078190326690674
0.0,14.8902,0.935103,0.0,0.0,0.0,-0.0,1,0.0,85.8798098564148,-0.0,12.263353824615479,20,0.0,2.7007,12.385636329650879
