Entropy,AverageReturn,NumTrajs,LossAfter,ExplainedVariance,LossBefore,MinReturn,ItrTime,Time,MaxKL,MaxReturn,Perplexity,TotalExecTime,MeanKL,StdReturn,AveragePolicyStd
2.7481,0.0,20,-0.0,1,-0.0,0.0,32.54682421684265,32.54681873321533,0.0,0.0,15.613,32.26009821891785,0.0,0.0,0.956152
2.7481,0.0,20,-0.0,1,-0.0,0.0,33.01093530654907,65.56505537033081,0.0,0.0,15.613,32.78665781021118,0.0,0.0,0.956152
2.7481,0.0,20,-0.0,1,-0.0,0.0,36.1143684387207,101.68839406967163,0.0,0.0,15.613,35.66878294944763,0.0,0.0,0.956152
2.7481,0.0,20,-0.0,1,-0.0,0.0,34.86810803413391,136.58692026138306,0.0,0.0,15.613,34.57003211975098,0.0,0.0,0.956152
2.7481,0.0,20,-0.0,1,-0.0,0.0,34.38914704322815,170.98456168174744,0.0,0.0,15.613,34.17688345909119,0.0,0.0,0.956152
2.7481,0.0,20,-0.0,1,-0.0,0.0,29.895568370819092,200.911141872406,0.0,0.0,15.613,29.585325002670288,0.0,0.0,0.956152
2.7481,0.0,20,-0.0,1,-0.0,0.0,32.47338104248047,233.41597890853882,0.0,0.0,15.613,32.288787841796875,0.0,0.0,0.956152
