MaxReturn,Entropy,LossAfter,TotalExecTime,NumTrajs,LossBefore,MaxKL,ItrTime,Perplexity,Time,StdReturn,ExplainedVariance,MeanKL,MinReturn,AveragePolicyStd,AverageReturn
900.0,2.64941,-0.0482373,11.343843936920166,20,-0.0146804,1.06513,11.43932318687439,14.1457,11.4393150806427,229.945645751,0.042806290878,0.129824,0.0,0.917354,75.0
7900.0,2.63473,-0.0218167,11.232423305511475,20,0.00722896,0.240376,11.35229754447937,13.9396,22.79575490951538,1850.81063321,0.183037820461,0.0805475,200.0,0.911768,2350.0
19700.0,2.63835,-0.0748937,11.541526794433594,20,-0.0222204,0.332328,11.593341588973999,13.9901,34.39299511909485,3223.86026372,0.598068506468,0.1581,6000.0,0.913102,14785.0
22300.0,2.62724,-0.062731,11.216733932495117,20,-0.0169101,0.685655,11.269784212112427,13.8355,45.67367935180664,970.875893202,0.966381821022,0.172165,19000.0,0.907521,20520.0
21900.0,2.61878,-0.0180657,11.567897319793701,20,-0.00537772,0.419494,11.630253314971924,13.719,57.31106162071228,6312.88167163,0.750494091784,0.0361316,0.0,0.903828,18605.0
22100.0,2.61609,-0.0419131,11.49626898765564,20,-0.0297889,0.187229,11.659285306930542,13.6822,68.98996925354004,575.564939863,0.983541065798,0.0299794,19700.0,0.902657,21015.0
21900.0,2.6012,-0.0294242,11.212437868118286,20,-0.0187269,0.211738,11.245584964752197,13.4799,80.24351286888123,6406.24695122,0.774993731936,0.0173572,0.0,0.896453,19200.0
