TotalExecTime,Time,Entropy,ExplainedVariance,MaxKL,StdReturn,NumTrajs,LossAfter,AverageReturn,MaxReturn,ItrTime,MeanKL,LossBefore,AveragePolicyStd,MinReturn,Perplexity
7.532005548477173,7.621444940567017,2.79458,0.234846952115,20.8063,285.263036512,40,-0.0591017,225.0,1500.0,7.621448516845703,0.57722,0.0201526,0.982009,0.0,16.3558
7.223727226257324,14.994323015213013,2.81474,0.431048495275,0.836893,960.67684473,40,-0.0193735,1390.0,3900.0,7.369724273681641,0.0126995,-0.00687808,0.993313,100.0,16.6888
7.53085470199585,22.647281169891357,2.8113,0.426801297815,30.7608,1004.66101248,40,-0.0632967,1637.5,4000.0,7.648367404937744,0.123176,-0.0289269,0.991936,100.0,16.6315
7.395455598831177,30.131457567214966,2.79683,0.590679581996,3.58662,839.627893772,40,-0.0972624,2305.0,4300.0,7.479981422424316,0.180617,-0.0459349,0.984728,800.0,16.3927
7.037567853927612,37.23815560340881,2.77387,0.526116964758,158.063,869.195029898,40,-0.159139,2300.0,4100.0,7.099039554595947,0.665609,-0.0281135,0.972952,500.0,16.0204
8.076327562332153,45.42921996116638,2.75981,0.542672899807,6.07816,640.502732235,40,-0.0509826,2002.5,3200.0,8.169496297836304,0.230605,-0.0050827,0.966201,900.0,15.7968
8.310555696487427,53.82855153083801,2.75727,0.528178978427,1.80861,844.685592395,40,-0.0512722,2572.5,5400.0,8.396021127700806,0.071618,-0.02473,0.964366,900.0,15.7567
