MeanKL,NumTrajs,ItrTime,Time,MaxKL,LossBefore,Perplexity,StdReturn,LossAfter,MaxReturn,AverageReturn,AveragePolicyStd,Entropy,MinReturn,TotalExecTime,ExplainedVariance
0.0,40,4.6100242137908936,4.610018730163574,0.0,-0.0,13.0899,0.0,-0.0,0.0,0.0,0.876188,2.57184,0.0,4.53903865814209,1
0.0,40,4.164988994598389,8.780221223831177,0.0,-0.0,13.0899,0.0,-0.0,0.0,0.0,0.876188,2.57184,0.0,4.110971450805664,1
0.0,40,4.923064947128296,13.708013772964478,0.0,-0.0,13.0899,0.0,-0.0,0.0,0.0,0.876188,2.57184,0.0,4.873619318008423,1
0.0,40,4.5472612380981445,18.26006031036377,0.0,-0.0,13.0899,0.0,-0.0,0.0,0.0,0.876188,2.57184,0.0,4.516385555267334,1
0.0,40,4.674140691757202,22.943352937698364,0.0,-0.0,13.0899,0.0,-0.0,0.0,0.0,0.876188,2.57184,0.0,4.628833532333374,1
0.0,40,4.779970407485962,27.72746515274048,0.0,-0.0,13.0899,0.0,-0.0,0.0,0.0,0.876188,2.57184,0.0,4.734450340270996,1
0.0,40,4.651235580444336,32.382394790649414,0.0,-0.0,13.0899,0.0,-0.0,0.0,0.0,0.876188,2.57184,0.0,4.623144149780273,1
