LossAfter,Entropy,ItrTime,MeanKL,AveragePolicyStd,Perplexity,TotalExecTime,LossBefore,AverageReturn,MaxKL,MinReturn,NumTrajs,Time,StdReturn,ExplainedVariance,MaxReturn
-0.0232948,2.84416,6.751457452774048,0.0793465,1.0032,17.1872,6.675503730773926,-0.00133994,2640.0,0.156907,0.0,20,6.7514543533325195,2119.05639378,0.20980168567,6700.0
-0.0413709,2.84282,6.3326215744018555,0.0160692,1.00257,17.1641,6.229983806610107,-0.0323169,9080.0,0.0428621,3100.0,20,13.099549531936646,2771.93073507,0.490540814321,16200.0
-0.0103718,2.82666,7.673942565917969,0.00412457,0.994444,16.889,7.632029056549072,-0.00683364,11745.0,0.0154834,4400.0,20,20.778307914733887,3680.28191855,0.503858055652,19400.0
-0.029609,2.82325,6.824434280395508,0.0129143,0.992754,16.8314,6.7742743492126465,-0.0224398,12880.0,0.083471,7000.0,20,27.617085456848145,3136.81366995,0.606031623853,17900.0
0.00433156,2.81203,9.732435703277588,0.0555565,0.98722,16.6436,9.68510127067566,0.0228912,11585.0,0.220339,0.0,20,37.35456967353821,4831.17739273,0.45856092241,19300.0
-0.049541,2.82347,6.556366205215454,0.0535372,0.992913,16.8352,6.50191330909729,-0.0338059,12710.0,0.132825,6400.0,20,43.91654324531555,3637.98020885,0.53559679552,18600.0
-0.0394629,2.80657,6.6158270835876465,0.0798135,0.984504,16.553,6.554879188537598,-0.0135035,11820.0,0.230447,4300.0,20,50.54131555557251,4025.12111619,0.514070390288,18000.0
