TotalExecTime,LossBefore,MaxReturn,AverageReturn,ItrTime,Time,AveragePolicyStd,MinReturn,StdReturn,LossAfter,ExplainedVariance,Perplexity,NumTrajs,MaxKL,Entropy,MeanKL
14.807156085968018,-0.00861748,3000.0,550.0,14.889729976654053,14.889724254608154,1.12957,0.0,851.175657547,-0.0138971,0.369373332728,21.7921,20,0.745516,3.08155,0.00689331
12.924029350280762,-0.00258697,1200.0,105.0,12.990311622619629,27.88319754600525,1.12472,0.0,318.551408724,-0.00590017,0.414461293663,21.6051,20,0.526609,3.07293,0.00486576
13.988250970840454,-0.00598482,1800.0,195.0,14.081146955490112,41.96862602233887,1.12403,0.0,484.226186818,-0.00718991,0.362180027982,21.5772,20,0.365803,3.07164,0.00426928
13.764771461486816,0.00678319,3100.0,740.0,13.822960615158081,55.798802614212036,1.12235,0.0,1048.52277038,0.00452957,0.409204553001,21.5127,20,0.570386,3.06865,0.00214563
12.187831163406372,0.0040103,1900.0,290.0,12.234342336654663,68.03979897499084,1.12424,0.0,566.480361531,0.00229169,0.429728176861,21.5858,20,0.123629,3.07204,0.00166672
13.674025774002075,-0.00142249,1200.0,275.0,13.750884294509888,81.79493451118469,1.12535,0.0,419.374534277,-0.00418143,0.353535329721,21.6292,20,0.117612,3.07404,0.00314351
13.753431558609009,0.00192926,2600.0,410.0,13.837265491485596,95.64158344268799,1.12494,0.0,713.37227308,-0.00313277,0.478250487068,21.6138,20,0.66627,3.07333,0.0103567
