TotalExecTime,MeanKL,ExplainedVariance,NumTrajs,Time,MaxKL,Entropy,Perplexity,AverageReturn,LossAfter,LossBefore,AveragePolicyStd,ItrTime,StdReturn,MinReturn,MaxReturn
12.089950799942017,0.0500483,0.113711772106,20,12.169415950775146,0.232846,2.56857,13.0471,75.0,-0.0117867,-0.00103313,0.87453,12.169421911239624,181.314643645,0.0,600.0
12.077736854553223,0.0792724,0.736885113981,20,24.382420539855957,0.466437,2.56754,13.0337,835.0,-0.0412335,-0.00734184,0.873895,12.205162048339844,302.1175268,0.0,1400.0
11.849040985107422,0.107263,0.312559302545,20,36.37335205078125,0.536459,2.56387,12.9859,2330.0,0.0210569,0.0369258,0.872306,11.980016946792603,1180.72011925,1000.0,4300.0
11.150896549224854,0.114735,0.525329802843,20,47.62851142883301,0.222552,2.58233,13.2279,11085.0,-0.0399482,-0.0044122,0.880578,11.221441268920898,2144.35887855,7000.0,14000.0
11.5559241771698,0.0530029,0.971717365795,20,59.25188493728638,0.206145,2.58012,13.1988,21020.0,-0.0472828,-0.026352,0.879784,11.605521440505981,893.084542471,19300.0,22400.0
11.31602954864502,0.0343623,0.992223186609,20,70.62126398086548,0.0625261,2.56695,13.026,21490.0,0.000710834,0.00790442,0.874003,11.357503652572632,363.180395947,20800.0,22000.0
11.351102352142334,0.0158261,0.994420390981,20,82.02628374099731,0.0857674,2.5709,13.0776,21695.0,-0.0025264,0.00187309,0.875686,11.398539543151855,241.816045787,21200.0,22100.0
