MaxReturn,AverageReturn,ItrTime,MinReturn,NumTrajs,Time,MaxKL,Perplexity,TotalExecTime,Entropy,LossAfter,ExplainedVariance,MeanKL,LossBefore,AveragePolicyStd,StdReturn
21300.0,20130.0,9.133865118026733,18300.0,20,9.13386058807373,0.564759,14.1457,9.059192895889282,2.64941,-0.0403934,0.975008361425,0.0321957,-0.0193462,0.917354,766.22451018
21200.0,20455.0,10.091651916503906,18500.0,20,19.229902029037476,0.201455,13.8747,9.95453667640686,2.63007,-0.0172739,0.983560341989,0.0397113,-0.00385218,0.907729,634.409173956
21500.0,20665.0,10.116697549819946,18800.0,20,29.349350214004517,0.151373,13.848,10.062869548797607,2.62814,-0.0140628,0.982521940277,0.0221362,-0.00547879,0.906478,571.204866926
21700.0,20845.0,10.114180088043213,19300.0,20,39.469664335250854,0.175637,13.8101,10.067282438278198,2.6254,-0.0202395,0.980959837731,0.0255361,-0.00841478,0.905286,597.055273823
21600.0,21145.0,10.125800609588623,20700.0,20,49.60968089103699,0.0598446,13.7521,10.054181575775146,2.6212,-0.0297097,0.990127766512,0.00849467,-0.0205886,0.903428,280.133896557
21700.0,21095.0,10.028266906738281,19700.0,20,59.649466037750244,0.419684,13.6113,9.910605430603027,2.6109,-0.0267703,0.986911338706,0.0482491,-0.00585372,0.898798,477.990585681
21700.0,21160.0,9.355581760406494,20000.0,20,69.01663422584534,0.3357,13.5715,9.27588152885437,2.60797,-0.00993925,0.99017033023,0.0257246,0.000377858,0.8977,365.239647355
