MaxKL,MaxReturn,Entropy,LossAfter,LossBefore,MeanKL,NumTrajs,AverageReturn,TotalExecTime,Perplexity,Time,StdReturn,AveragePolicyStd,MinReturn,ExplainedVariance,ItrTime
49.0023,1800.0,1.72409,0.117525,0.00125757,2.66875,2000,5.0,78.87019515037537,5.60742,79.17906451225281,70.6753139363,0.574709,0.0,0.192517920052,79.17906785011292
0.674907,3000.0,1.72535,-0.0123023,-0.0052184,0.0574651,2000,1162.55,79.25513219833374,5.61448,158.7639000415802,1197.57358751,0.574989,0.0,0.816478894692,79.58181643486023
0.182632,3000.0,1.72274,-0.0105726,-0.0071525,0.032947,2000,1208.75,79.69460272789001,5.59985,238.7392053604126,1215.91465058,0.574229,0.0,0.828494119576,79.97210192680359
0.256555,3000.0,1.71916,-0.00228209,0.000732106,0.0155265,2000,1217.35,79.65880513191223,5.57986,318.6970868110657,1231.41949696,0.573185,0.0,0.825281490343,79.95563554763794
0.142913,3000.0,1.71953,-0.00576491,-0.0027595,0.0225959,2000,1206.6,79.60093283653259,5.5819,398.5969829559326,1249.09424785,0.573237,0.0,0.829250388672,79.89758348464966
0.128478,3000.0,1.71815,-0.0078286,-0.00515506,0.0147063,2000,1268.4,79.91627717018127,5.5742,478.7867314815521,1254.58815553,0.572785,0.0,0.833505655405,80.18622374534607
0.126085,3000.0,1.71557,-0.00285078,-0.00221706,0.0164957,2000,1309.45,80.15505814552307,5.55986,559.2506754398346,1266.26446586,0.572057,0.0,0.831271816214,80.46077108383179
