NumTrajs,MeanKL,StdReturn,AveragePolicyStd,Perplexity,MinReturn,LossAfter,ItrTime,AverageReturn,LossBefore,Entropy,TotalExecTime,Time,MaxReturn,ExplainedVariance,MaxKL
20,0.00508699,47.6969600708,0.870797,12.9461,300.0,-0.0097608,32.98791217803955,365.0,-0.00265975,2.5608,32.7147376537323,32.98790526390076,400.0,0.900386720403,0.11865
20,0.0250773,74.8331477355,0.869635,12.9117,300.0,0.00650343,35.21915364265442,380.0,0.00746428,2.55814,34.95060467720032,68.21786117553711,500.0,0.887926814885,0.337205
20,0.0814336,156.444878472,0.871207,12.96,0.0,-0.0231489,32.033581018447876,355.0,-0.0108655,2.56187,31.981624126434326,100.27400183677673,500.0,0.754724571347,0.961391
20,0.00483004,53.8516480713,0.868803,12.8898,300.0,-0.00999825,33.54231548309326,390.0,-0.00830169,2.55644,33.28502893447876,133.82031059265137,500.0,0.907869135545,0.0449335
20,0.0488741,92.0597631976,0.867017,12.8364,200.0,0.0030189,31.24730396270752,405.0,0.0119412,2.55229,31.049686193466187,165.08352279663086,500.0,0.876637051997,0.567698
20,0.0035723,85.2936105462,0.869583,12.9133,300.0,-0.0020389,32.57198357582092,535.0,-0.000695221,2.55826,32.42644739151001,197.6722571849823,600.0,0.898212562096,0.0391378
20,0.00576962,96.3068014213,0.869424,12.9088,300.0,-0.00134698,32.88661503791809,515.0,0.0018324,2.55791,32.636194705963135,230.59967827796936,700.0,0.887618967217,0.0887681
