NumTrajs,LossAfter,MaxKL,ItrTime,AveragePolicyStd,StdReturn,MinReturn,Time,Entropy,ExplainedVariance,MaxReturn,Perplexity,MeanKL,LossBefore,AverageReturn,TotalExecTime
20,-0.0,0.0,10.784417867660522,0.827472,0.0,0.0,10.784411668777466,2.45436,1,0.0,11.639,0.0,-0.0,0.0,10.698363304138184
20,-0.0,0.0,10.475610494613647,0.827472,0.0,0.0,21.262864589691162,2.45436,1,0.0,11.639,0.0,-0.0,0.0,10.415342569351196
20,-0.0,0.0,10.47605299949646,0.827472,0.0,0.0,31.74951672554016,2.45436,1,0.0,11.639,0.0,-0.0,0.0,10.389383316040039
20,-0.0,0.0,10.398523330688477,0.827472,0.0,0.0,42.15187931060791,2.45436,1,0.0,11.639,0.0,-0.0,0.0,10.345388412475586
20,-0.0,0.0,10.730947017669678,0.827472,0.0,0.0,52.887672662734985,2.45436,1,0.0,11.639,0.0,-0.0,0.0,10.680107831954956
20,-0.0,0.0,10.269493579864502,0.827472,0.0,0.0,63.16115355491638,2.45436,1,0.0,11.639,0.0,-0.0,0.0,10.233068943023682
20,-0.0,0.0,10.707778215408325,0.827472,0.0,0.0,73.872567653656,2.45436,1,0.0,11.639,0.0,-0.0,0.0,10.661332130432129
